GEO_id2	foreign_born_pct	edu_less_hs	unemployment	below_poverty	female_headed_hh	pct_Hispanic	pct_Black
39035152101	3.6231884	4.3986637	5.8197303	3.0193237	3.6779324	0	15.2979066
39035152102	2.151683	6.9313594	4.6319272	10.7455672	16.3432074	0	40.4132936
39035152201	6.4808814	13.6183341	12.2807018	17.3969915	6.8985177	3.1756319	62.3784835
39035152202	5.7855362	13.8669302	9.3167702	14.3640898	10.487677	0.723192	44.1147132
39035152301	1.4189694	9.9945385	9.9544937	6.1239731	14.8222669	0.373413	51.0828977
39035152302	2.0458083	9.2750533	6.1050061	10.0491291	11.104751	0.6893485	32.7996442
39035152303	1.9570536	7.5388911	8.2888997	12.3178444	11.8533071	4.1859201	37.6189182
39035152400	2.4472169	11.4263804	15.4030327	18.0933852	12	0.5278311	37.6679463
39035152501	7.9520089	14.1903172	15.1875	15.8813264	18.6986301	1.0044643	37.6116071
39035152502	0.6546645	9.6473719	12.6825519	25.3693542	14.7894221	1.4729951	47.913257
39035152603	11.5601504	25.3611557	18.3712121	36.1842105	38.6363636	12.7819549	51.9736842
39035152604	8.5904551	15.4583583	11.4769976	23.1076582	9.6040438	2.7302997	50.3662597
39035152701	0.4438526	24.3723849	15.6643357	39.373814	6.4137931	0.3994674	90.5459388
39035152702	2.2256931	12.9907621	7.9388201	10.4538088	17.1726755	1.4447482	74.8926201
39035152703	2.843877	8.2379863	6.7932068	4.799514	2.2535211	1.1607661	55.7167731
39035153103	5.8187244	4.8944338	4.9434187	2.536367	2.7989822	5.5203282	0
39035153104	2.8401122	4.3397107	5.8791508	4.7149894	4.9279757	0.5960729	0
39035153105	8.94424	8.7240584	6.5334773	10.5859043	7.1127503	4.8966884	1.217096
39035153106	8.5281274	4.3773585	10.2919347	4.6750578	8.4480601	5.9080401	1.0274852
39035153107	10.7750953	7.406095	5.1781473	12.2417751	2.2515102	1.6010165	1.8805591
39035154100	1.4143531	8.8211047	9.9903939	9.784324	8.9987326	7.4908329	27.6584599
39035154200	0.5941771	8.4384093	15.7253599	23.3511587	12.0689655	1.7825312	36.838978
39035154300	0	17.2064777	9.5522388	15.4663518	21.8934911	0	84.5336482
39035154400	2.5150549	23.2017307	12.2435473	20.1558626	17.3095014	3.790294	14.806943
39035154501	3.0990727	18.8431512	9.2465753	12.7796349	10.1839685	3.2942899	15.0561249
39035154502	7.3337903	10.1614435	13.4818288	7.6764908	2.3494861	0	28.9924606
39035154601	4.1179118	16.5530672	7.0472792	12.1945489	15.3677278	4.1629163	19.8919892
39035154603	5.0386487	12.3318386	12.767094	7.7351304	12.568306	1.6318351	22.0440882
39035154604	4.7490158	13.2871972	10.1019052	8.0462598	7.0357555	1.476378	13.9025591
39035154700	0.2518892	24.6327684	22.4522293	13.4940626	24.5681382	0	97.2652033
39035155101	14.596395	3.8153166	5.2079566	2.0841526	1.544196	2.7037618	0.9012539
39035155102	10.2515123	6.6278549	4.4117647	1.9175455	2.7754416	0.5730659	0.7959249
39035156101	0.7763975	8.9848308	3.9940828	3.0279503	5.8027079	2.8726708	0
39035156102	5.4222069	11.5291262	4.7219308	3.557244	1.2398665	0.2244863	0.2244863
39035160100	1.0810811	2.2017046	10.1880878	4.6191646	4.6482412	0	8.4520885
39035160200	3.7523452	4.8231511	6.8965517	11.6322702	3.3913841	5.3470919	2.3921201
39035160300	4.3413912	2.9948868	6.3270337	11.6428219	5.8056872	0.6413419	4.2427232
39035160400	1.3710879	3.3898305	3.8407494	8.6096745	4.5609258	2.295082	1.4008942
39035160500	9.0050028	6.2341428	12.0571429	12.9425092	6.1486864	3.1128405	4.1411896
39035160601	15.4751892	4.8219585	2.0743302	13.9823381	1.1658409	5.2985702	7.4011775
39035160602	11.2420671	18.2179091	5.002633	29.093199	16.1334241	10.3354488	13.7805984
39035160700	11.1398964	5.8387396	8.2872928	23.7694301	6.6882416	3.4974093	9.9093264
39035160800	2.4816177	2.7522936	4.7989624	9.4669118	0	1.5625	0
39035160900	4.4688027	5.7003977	8.3718779	9.4997189	8.4942085	5.1714446	5.0590219
39035161000	10.0954294	12.4031008	7.5204766	9.7940733	11.6527943	0	6.4791562
39035161100	8.5038986	6.9784987	8.6429725	6.2378168	13.4886573	2.9483431	0
39035161200	11.3558796	15.8498896	14.0186916	17.0338194	10.0676183	8.7185852	9.773503
39035161300	3.431709	5.762872	10.6481482	4.5470203	6.8062827	6.1427591	6.9320522
39035161400	4.6652609	13.5056273	12.3493976	23.4053769	6.1827957	1.1070111	4.2698998
39035161500	7.4509804	9.2190476	5.850397	18.3225162	9.2342342	4.5588235	4.7303922
39035161600	16.6347076	17.888965	10.3174603	23.4811958	4.4745057	8.5330777	3.7871524
39035161700	17.0837344	11.2068966	12.5796178	28.3445621	13.8560687	6.400385	15.6400385
39035161800	9.4810379	27.3514852	14.6520147	33.7325349	11.9402985	0.998004	10.2794411
39035170101	6.5330364	4.4391408	9.1636364	3.1692767	1.0292953	0.5939124	9.5025984
39035170102	5.4545455	5.8472892	7.4591281	1.958042	4.0857001	0.2197802	4.3556444
39035170201	7.0567218	5.1310653	3.5618878	7.8159893	1.9315189	0.3573024	7.5480125
39035170202	8.51165	7.0247934	6.3753901	5.1307351	4.5405405	0	3.0908226
39035171102	3.6317236	22.2060958	8.7427466	16.7844523	16.4383562	2.4342364	72.7326266
39035171103	2.1481686	11.6854909	12.5881715	16.6069953	21.0382514	1.7350592	79.0415863
39035171104	1.1622901	14.1250878	17.8937104	28.0729401	24.7706422	0.3874301	77.6797245
39035171203	1.4339365	7.8331638	10.8667529	14.8173438	8.8353414	0.0682827	49.8805053
39035171204	0.7313506	16.8106312	11.3671275	16.4310093	12.9399586	0.6825939	62.116041
39035171205	6.1477046	9.4863732	5.645785	7.4251497	7.4104913	0	51.6167665
39035171206	4.3766091	14.8571429	5.2595628	6.4361898	9.8165138	9.4152262	38.4700257
39035172101	6.4348521	10.6552707	4.0136054	3.7969624	8.1272085	2.1183054	1.518785
39035172102	16.3227017	11.3157895	4.8220974	4.9316537	8.1339713	0.6968641	0.6432592
39035172103	36.1894025	10.4303428	1.8376068	12.0572866	3.6598493	3.8519354	13.5663285
39035172201	7.9016222	8.2196698	4.4497608	8.2940869	9.569378	1.1250654	7.9016222
39035172202	10.5841372	5.8823529	3.6904152	4.6789989	3.829986	4.4480172	10.6109325
39035173103	8.6797958	17.6835574	7.5121163	14.6641791	7.4352548	0.4741065	1.3858497
39035173104	6.6494361	5.1319648	7.4309979	10.877276	5.8746736	1.1278196	1.1983083
39035173105	16.7996808	14.8086523	7.3487032	3.64	2.7689031	0.3591381	1.3567438
39035173106	25.4007739	7.2748268	8.0274107	10.331384	5.4263566	3.4273079	0
39035173107	5.3064275	12.7842345	12.4626866	9.4415428	5.3254438	2.5037369	7.9596413
39035174103	8.7134319	7.6853115	10.4658197	5.6307015	0.8952552	2.327776	5.5677886
39035174104	6.5767974	4.5532157	3.3965245	6.5162907	2.8089888	6.6993464	1.0212418
39035174105	13.4753996	10.5803571	6.2532843	1.572327	5.0495942	3.3218427	0
39035174106	9.1103638	6.7803661	6.9842989	1.7468587	5.3941909	3.8826047	1.8648731
39035174107	3.7370793	5.8526012	5.8962264	7.0765969	5.5350554	0.9276438	0.6891068
39035174203	6.0301508	6.1851211	4.1071429	3.6432161	0.6369427	3.3291457	2.701005
39035174204	6.9306931	6.30394	3.798627	3.704698	6.7215364	0	0
39035174205	7.4944072	7.1811681	6.8853641	12.7964206	2.8181418	1.3422819	0.917226
39035174206	13.5567784	5.6747405	7.5277338	3.851926	10.5596621	5.4527264	2.0510255
39035174207	8.1920904	12.6953125	7.7507599	12.6470588	7.5484302	3.1920904	2.0056497
39035175103	9.5485547	8.7845184	7.0565623	6.4433866	3.2959073	3.0204612	5.1964924
39035175104	6.2333511	3.9616142	6.2666273	6.3580692	8.5446742	0.6570769	1.3319126
39035175105	12.6984127	6.7393736	5.710535	4.6825397	3.3870072	0.9722222	0
39035175106	8.3585706	4.3079743	3.0922143	2.6044821	0	0	0
39035175201	7.9694163	4.6237732	3.6877524	2.8231143	0.367242	2.3967064	0
39035175202	7.0227498	8.6459286	12.3471883	6.6271019	4.3283582	2.3409166	0
39035176100	5.481345	6.4733648	3.7612429	4.2837402	3.4005038	1.2897282	0
39035176200	4.2923851	4.8655914	2.8562049	6.016523	7.1827957	3.2327586	3.4482759
39035177101	8.2225727	14.2536116	8.8328076	13.7418338	6.3080685	3.9423294	11.1511602
39035177103	6.5275419	13.9117963	9.8797251	18.29653	4.321663	2.8876486	5.362776
39035177104	7.2690992	7.7970297	8.3996024	8.5452987	4.822695	2.2519954	0
39035177201	2.24	8.9467724	9.2957747	8.5866667	8.5017422	5.3866667	2.9333333
39035177202	7.0659674	11.385517	12.108056	3.3121722	9.3678599	3.0913608	0
39035177302	11.4611006	15.4508612	8.649035	6.791301	7.1299639	3.4914611	1.7077799
39035177303	5.7769816	13.6504975	9.7299444	7.1428571	6.0803475	1.4778325	0.9852217
39035177304	23.6870601	14.7879667	10.7125307	17.0301763	12.4843945	9.8267461	5.6848944
39035177403	5.4087659	7.7844311	4.1042707	10.8175319	6.4822134	3.0152316	0
39035177404	3.471017	7.4619023	2.8334485	5.8660187	13.6948529	0.7983339	5.3800764
39035177405	5.8703536	7.970313	7.0844687	4.9637353	5.8856191	3.5358114	0.2266546
39035177406	4.8670346	16.8656142	7.1428571	5.8454591	9.3367676	3.261415	0.7024586
39035177501	12.8005658	17.3858662	9.6580407	5.0919378	5.9148701	1.6737388	0.3536068
39035177503	14.4141954	12.602459	4.2157752	1.9989879	5.8239576	1.1910549	0.2430724
39035177504	12.7977581	14.7923323	7.3394495	10.6025222	5.6179775	2.0084073	1.3078001
39035177505	19.3534756	13.7848367	4.6088304	3.1124285	0.9868421	2.0705684	0.4014367
39035177604	14.351145	15.4002714	5.6277056	5.4961832	4.6285018	5.1399491	0
39035177605	15.0149155	9.7550306	4.4958253	9.349866	3.0355594	3.5134239	0.5966192
39035177606	15.0669325	12.6825793	8.9971347	3.3435583	2.8878442	2.335517	3.4747935
39035177607	10.5035192	11.6465864	6.8467629	4.9539794	2.3911711	7.0925826	1.9220357
39035177608	14.72212	9.4424912	7.6527111	6.0544718	7.3945025	1.1225617	1.6378359
39035177609	11.0138249	12.1604938	11.971831	2.9622063	3.3854167	0.5990783	0.3225807
39035178101	20.7506204	14.1150443	9.7093383	11.5384615	6.0921248	4.5905707	0.58933
39035178102	15.5560508	8.6384977	9.6175269	13.0883012	10.1754386	1.2703365	6.8642746
39035178201	7.2870939	8.663458	4.9288618	5.7945566	3.3707865	2.6924203	1.404741
39035178204	20.2804987	15.0955215	5.5281883	20.1024043	7.5398535	9.7284061	1.2466607
39035178205	5.705301	11.9383825	4.7963801	5.537151	3.7546934	0.853549	0.359389
39035178206	5.4458816	10.5543237	5.4180602	2.3898942	3.5656402	2.4846835	0
39035179101	10.6766917	0.9795192	6.1123348	5.6680162	3.4123223	4.4511278	7.4887218
39035179102	10.7006855	2.817623	2.9362416	0.3046459	0.7268951	0	1.1424219
39035180102	17.6265271	6.2429058	10.9090909	2.9086678	6.1118336	0	33.5660268
39035180103	11.7856085	9.039548	8.1191589	0.7995262	7.0364238	0.2961208	32.8397986
39035180104	11.7177097	9.4061379	6.4875824	6.9787986	21.386604	0	60.8521971
39035181100	6.7020963	4.0364583	1.4650962	1.8290855	1.3513514	2.8196044	0
39035181201	15.3319771	7.2799626	3.8275734	6.841612	1.9700552	0.9247272	0.5548363
39035181203	6.8370607	4.6563193	7.9610538	5.3984576	7.2463768	0.6709265	2.5559105
39035181204	4.5445241	5.7091346	3.5948976	9.0685773	4.1108545	0.6550665	0
39035182103	12.4407583	21.5983814	1.8803419	7.9778831	0	0	0
39035182104	9.3377976	11.5384615	8.0597015	6.1755952	1.7061611	0	0
39035182105	12.4740741	9.5576619	8.9168163	6.9037037	6.0785767	0	0
39035182106	14.3972517	16.1342499	4.350348	2.6233604	2.5462963	0.4996877	0.4372267
39035183100	20.376914	3.2258065	3.2632743	8.0977621	10.2081934	1.737338	22.1436985
39035183200	5.2258636	1.1024643	0.7007007	2.0372011	5.5222089	0	10.3188663
39035183300	7.3642559	0.6295908	4.8725972	2.5069638	1.7880795	2.2862168	9.7603869
39035183401	7.953005	7.4238579	1.9031142	10.9805694	5.3020962	3.1179395	25.666516
39035183402	6.5461347	4.5325779	9.7077244	7.3888541	17.6651306	0	76.7456359
39035183501	11.2970711	3.0484989	3.5763411	7.6835299	4.9357674	1.4834538	34.5378471
39035183502	7.3637317	3.8137294	6.3988095	3.1184486	6.9559229	4.4287212	29.8218029
39035183603	0	12.9651861	18.8216039	37.5549048	14.571949	1.2151537	89.5639743
39035183604	2.3289665	11.6510539	2.8409091	17.5400291	25.5122951	0	70.8515284
39035183605	2.9605263	6.7216981	7.2172103	10.4904051	13.5895033	2.34375	47.9029605
39035183606	0.7779349	5.5429864	6.5934066	3.8896747	25.1308901	1.6973126	55.9405941
39035184103	8.4042021	2.7686703	3.4561164	0.4502251	4.3447293	0.7003502	5.5277639
39035184104	11.3428944	4.6263345	4.4992743	6.714472	8.908046	1.36897	8.6049544
39035184105	16.2700041	6.1543268	6.9741282	1.1138614	7.8558771	1.415675	12.63849
39035184106	10.1167315	6.2580645	10.8658744	12.8508772	11.8527043	1.642888	12.0190229
39035184108	14.0038106	3.1569966	3.765586	7.4714208	5.4918033	0.8845945	12.3026674
39035185101	3.9418293	8.3886542	12.815534	16.724072	26.159921	0	68.3888251
39035185102	1.3222516	3.4164859	9.7677596	3.1072376	10.2727273	0	35.8896864
39035185103	7.877551	4.8765041	11.1971831	5.2825553	14.9364407	3.3061225	33.755102
39035185104	7.1657754	4.3542985	7.3270014	4.2638777	3.0769231	0	17.0855615
39035185201	17.0020819	5.986261	11.1363636	11.0340042	13.3614627	3.4004164	55.3088133
39035185202	10.402875	5.1132884	4.5141282	4.6907509	19.8733561	2.7236618	53.3194628
39035185203	3.2296939	9.576573	14.4286906	12.8863135	7.1972318	0	17.3776814
39035186103	8.667267	5.6060132	6.980961	1.7784782	1.0538642	1.0355696	1.6659163
39035186104	7.4105263	8.0540858	5.241661	2.9052632	4.0456432	5.4736842	0.9684211
39035186105	2.6182432	4.2645464	5.2227343	3.5472973	2.5892232	3.125	2.027027
39035186106	12.3617021	12.3564955	7.6183147	23.5957541	9.4024237	3.3617021	3.4042553
39035186107	11.7809555	6.5032988	6.0798548	1.9499513	1.5950377	1.1699708	4.0461489
39035186201	9.2183288	5.4281346	4.2383292	3.5870357	2.970297	6.720575	0.5929919
39035186202	9.5451634	2.9142109	5.997501	3.8436899	4.7619048	2.3275678	4.3561819
39035186203	8.8038534	3.5179943	4.0114613	0.8295424	3.7009063	2.1139952	0.990099
39035186205	7.8854453	1.1809861	3.2707029	2.9815614	1.6492578	0.5100039	0
39035186206	8.9787864	4.913522	8.2825203	1.1346818	4.2372881	0.8633448	2.0720276
39035187103	16.0674157	5.5555556	3.6292936	9.0636704	11.2855741	3.1835206	47.6029963
39035187104	5.4540006	1.8077601	5.8428128	1.4384177	6.795422	1.61822	28.5585856
39035187105	5.5410502	3.4602076	7.2632191	10.3769195	5.3204353	6.7885118	8.181027
39035187106	9.3954843	4.3127962	4.4025157	6.0276389	3.4298781	1.7479971	7.0648216
39035188103	0.2279388	17.2204024	13.8345865	6.1023622	21.6309013	0.7815044	94.0084663
39035188104	2.3291139	20.0140449	5.4247697	12.5071388	11.8847539	0	95.5949367
39035188105	2.5982256	9.7048524	13.2037534	16.5082383	16.2162162	3.9923954	91.6666667
39035188106	2.4506218	12.012987	9.1498559	15.1426481	14.0688259	0	95.5010973
39035188107	1.9708029	12.8924516	11.7086453	23.7226277	32.4032403	0.4379562	94.1605839
39035189105	12.4441133	5.2856205	7.8736445	3.4028813	5.6570418	0	0
39035189107	7.9599917	8.2591093	3	7.8224102	4.7092744	1.1877475	0.3334028
39035189108	10.0834106	5.175506	2.9583496	3.0905077	4.1242363	4.708063	0.7599629
39035189109	11.5702479	5.1464766	5.0988554	4.2798111	5.3629823	1.8004723	4.3978749
39035189110	11.6316271	7.1471835	4.1053447	5.0987253	1.1571842	4.6389397	2.4451554
39035189111	15.753536	1.1792968	5.7054264	3.4372367	5.728789	2.942611	3.1702162
39035189112	15.2075919	4.3082312	3.0499076	3.4638197	3.3595425	3.6298932	1.7319099
39035190502	2.489083	11.6113744	11.6573034	7.0340502	1.2912482	0	0
39035190503	1.1512297	4.7112462	6.8138196	2.0408163	1.8461539	1.674516	0
39035190504	4.5879093	4.9559471	4.6536603	2.5488181	5.1873982	2.4017243	2.4325157
39035192300	2.8781794	5.7504873	5.588585	1.9410977	6.0658579	0.5354752	0
39035192800	6.7202338	2.8013582	2.4657534	4.2366691	2.2130014	0.5843682	19.357195
39035192900	4.7790339	9.4259391	5.0182482	2.0639835	3.2810271	1.5416238	0
39035193800	6.9204152	15.1103565	13.9433551	19.0034763	17.5946548	0	83.160323
39035193900	1.8761726	56.372549	5.9760956	32.0069204	11.3207547	2.5015635	59.9749844
39035194100	3.5856574	7.6796489	7.6130056	5.2510364	1.9313305	0	4.7366091
39035194300	11.1175956	5.1817479	8.1246522	2.7557901	2.4130589	0.3501605	2.7721039
39035194500	7.0935053	2.1201413	3.2345014	1.0133579	1.1160714	0.5988024	0.2303086
39035194800	10.4234528	10.172144	11.6772824	11.5092291	14.2857143	1.194354	58.7404995
39035194900	9.9513086	3.0343597	3.3766234	3.347535	2.8451883	0.7608034	16.0073037
39035195600	2.4974412	10.7153918	7.9531692	6.3634467	13.4772182	3.6233368	77.7891505
39035195700	5.9960027	12.6849229	9.1027875	14.3582641	6.5017261	5.640684	59.9378192
39035195800	9.8137896	0.5636979	5.8479532	2.5666834	4.664311	1.8621037	8.3794665
39035195900	5.4853327	1.3917176	5.2910053	6.1054138	8.8326446	0	0.8824231
39035196000	7.0998797	7.6404494	3.5667107	8.2430806	5.0492611	0.7220217	62.4548737
39035196100	2.4858757	19.400545	11.0738255	13.6758595	12.2194514	3.0131827	7.9472693
39035196200	2.6302605	13.1379962	10.4663212	30.511022	33.4371108	1.1272545	92.7354709
39035196300	10.4849279	2.6545455	7.0523416	0.9174312	3.7588653	3.0930537	3.5124509
39035196400	4.5471914	34.8532495	26.9527897	38.7245486	10.4753521	10.0878869	60.5273214
39035196500	7.1231364	27.1255061	27.5	33.0140845	16.8253968	2.1535064	97.4599669
39035980100	0	0	0	0	0	0	0
39035980500	0	0	0	0	0	0	0
39035981100	0	0	0	0	0	0	0
39035990000	0	0	0	0	0	0	0
39037500100	0.7228916	17.2932331	6.092337	11.5133961	2.6001406	2.2409639	0.0722892
39037510100	0.777265	21.7406501	13.0337079	13.2618235	6.122449	3.9834831	0.5586592
39037520100	0	13.0378097	5.4039301	9.5360825	5.1004637	2.3917995	0
39037530100	0.1122083	12.6750449	4.0196516	5.1634724	7.4940048	0.7181329	0
39037540100	1.0416667	14.4874715	10.6666667	7.9124088	8.8402271	1.880787	0
39037550100	0.2681764	10.9408259	6.4739884	9.7927306	4.3315907	0	0
39037555000	2.23763	13.6566688	9.8275301	11.0263072	6.6238594	0.3939489	0.2521273
39037555101	1.6756757	17.5351845	6.779661	13.046135	5.8204769	1.7297297	0
39037555102	0.7585026	18.5686654	20.8833413	21.7763641	7.8256009	0.9053095	1.0765843
39037560100	0.5347594	13.7142857	8.8150667	11.2551646	3.1781227	0.1407262	1.3931889
39037570101	0.39801	15.1530109	5.5180871	7.1524064	3.3216783	2.0232173	0
39037570102	0.9390503	7.5841952	7.4049142	6.4360849	3.9585297	0.6909993	0
39039958100	0.4064171	6.6433566	6.2256809	6.2379006	5.0225734	3.5508021	0
39039958200	1.3490364	11.9001297	6.6720257	6.5226782	4.7981276	4.1970021	0
39039958300	1.4134276	12.7549129	11.9850187	12.6310772	14.3437863	3.7691402	0
39039958400	1.1939571	12.1825543	8.7598425	9.4293412	5.1689861	4.3859649	0
39039958500	1.000488	18.4638668	9.7165992	10.9137056	6.147541	10.8833577	6.1005369
39039958600	2.2469008	12.8577354	13.033954	25.2840909	12.9653402	13.481405	3.6931818
39039958700	1.7950324	10.7831677	6.335034	10.7248834	2.4040921	16.4266333	2.2124817
39039958800	2.9529817	16.3793103	20.2674173	29.9311927	21.2220762	16.6857798	1.0321101
39039958900	1.8353941	10.7312973	7.5478783	8.7326121	5.1459673	5.1197836	0.927357
39041010100	3.3620544	7.394227	8.0109552	17.3860034	15.5646577	2.3145802	6.1496875
39041010200	5.0151401	14.9729576	5.3183792	10.2130201	6.0246914	2.8766086	2.6305829
39041010420	1.8511797	4.5608108	5.1502146	8.5299456	7.3148974	4.7186933	10.6352087
39041010421	1.3513514	4.6852123	4.6846847	6.969697	3.7313433	0	4.4401544
39041010422	2.0746165	5.414966	3.5612985	5.2824268	10.1785714	3.8005579	2.876569
39041010520	2.3728089	6.107361	3.0877976	3.9687848	8.4819017	3.3561351	3.3347584
39041010530	6.6715813	16.6577683	8.0956052	24.5116108	17.8250204	5.9712495	14.743826
39041011101	2.9492455	13.7807377	3.6287509	12.5688705	14.6341463	0	0
39041011102	1.8648019	8.1398252	7.2232305	1.8543046	0	5.648198	1.093778
39041011200	0.7865937	13.174526	6.8753837	9.5075239	4.9475262	0	1.6757866
39041011411	7.1756225	2.1904762	4.024024	3.6697248	1.3781223	5.897772	3.3420708
39041011412	7.9480756	2.1509434	4.8304691	0.6468615	1.8030513	1.7535869	3.6893646
39041011413	7.4413185	1.8821804	1.3448894	2.6136175	1.0963911	1.4483103	0.5993008
39041011421	5.6646871	0.2607253	2.9481132	0.7621951	2.9051294	1.142074	0.0609106
39041011423	4.1476826	1.1934992	2.8908921	1.4296936	4.8520136	0.1728201	0.4399057
39041011430	6.2299751	2.0397209	6.0863874	6.9063724	2.7429467	2.2071912	3.5599858
39041011520	2.9941949	2.1857924	0.5068424	5.7939914	4.7930283	1.1915674	2.6275588
39041011530	11.2202381	0.4134367	0.6228766	6.5178571	7.0219966	4.2559524	4.5833333
39041011540	12.1597096	0.9330759	3.084223	2.1576931	3.0340557	0.8267796	8.1064731
39041011550	8.6216002	4.3822947	4.6360917	2.2841299	1.5970516	2.8650647	6.3242672
39041011560	6.3111349	0.96	2.0498889	0.7503685	2.8735632	2.7200858	0.7101702
39041011561	10.1526211	5.2271951	1.7038414	2.831232	4.2352941	1.658925	8.0070781
39041011604	3.6988111	3.9628314	5.1619433	3.4346103	8.3732057	2.6986224	0.3774297
39041011710	6.7833698	1.1910215	4.5096184	1.7905245	2.1953405	0.9534229	4.8296343
39041011730	3.7601933	0.8176412	1.8544535	0.5134401	4.7053449	1.6309272	4.9682875
39041011740	5.3743204	2.6481298	3.6802533	0.9828524	3.4119107	0.5646173	7.3818486
39041011750	1.5230312	2.7454243	2.9217391	1.1144131	4.7800109	0.705795	1.448737
39041011760	2.6467204	8.1821181	8.5331166	12.3922665	5.1702396	3.7284235	0.6674338
39041011762	5.3524004	0.6225912	5.4937163	2.165475	3.340185	1.4504597	5.9448417
39041011900	9.2752272	1.3186813	1.7812964	3.076206	8.8719154	3.3092519	1.7478443
39041012000	0.4484305	9.0707263	6.424581	6.8053357	2.4971623	0.2690583	0
39041012100	7.0603982	2.8124171	2.8994262	3.5469299	5.9637405	1.5894261	1.6730801
39041012200	4.2764579	5.4763448	7.2813613	7.8700676	2.3958333	1.2311015	3.7365011
39041012300	1.1281023	7.7592206	9.2658908	6.5680622	6.4574532	0	2.080722
39041012400	10.4586266	2.8796709	3.6116505	2.553502	2.8757461	1.9170104	3.8097549
39043040100	2.4622574	10.898905	7.779401	3.9233412	4.2863266	1.5276779	0
39043040200	0.2685547	9.2804304	7.3261783	5.8105469	1.2055455	1.3183594	0.5615234
39043040300	3.06798	7.5306075	7.28125	4.9572098	5.8248299	5.1671242	0
39043040400	1.3126709	4.9191848	5.4880295	4.4200982	4.6571798	1.349134	0.2552416
39043040500	2.1192603	5.526397	4.9717057	5.8383545	7.3610416	4.1969666	0
39043040600	1.1666667	3.2597266	5.0209205	8.9166667	0	2	4.0833333
39043040700	0.7845188	13.5689852	6.5651261	27.1319864	13.1156613	4.5502092	20.7374477
39043040800	2.4862486	16.4118247	17.0785525	33.9439417	10.9195402	2.3322332	16.69967
39043040900	0.6532067	17.91559	12.3704663	21.8331303	10.6865285	1.9893112	16.5083135
39043041000	1.548467	21.5695273	18.6941581	27.3154362	13.50278	5.5125426	34.6546919
39043041100	1.0086101	13.6665365	7.0843374	14.198937	11.5746972	0.6642066	22.902829
39043041200	2.3002421	27.2605492	11.0488391	19.9183674	11.0074627	5.0847458	26.9975787
39043041300	1.6314523	15.7253149	8.5059978	17.9022515	9.2002405	5.0815726	21.1821343
39043041400	0.5488851	13.4563456	5.7291667	14.6655588	7.2610294	1.8867925	12.96741
39043041500	2.3126735	3.8477451	4.7025496	6.5063213	6.6082266	1.2025902	2.3743447
39043041600	0.908935	8.7029894	8.1738566	7.9342129	4.9001815	2.6410564	4.3217287
39043041700	4.0788476	12.2382199	4.9256029	12.6485828	3.9430449	7.2024261	0
39043041800	2.1527667	7.671107	7.5855689	7.1231095	3.5371179	1.8338383	0
39043990100	0	0	0	0	0	0	0
39045030100	0.0543183	7.2962963	8.388521	13.3496466	6.2460166	1.3579576	0
39045030200	0.9076682	12.4487004	7.2555205	10.7667732	9.3065693	0.5007825	0
39045030300	1.0131109	12.3191787	10.2163462	20.167314	9.9160946	1.7282479	0
39045030400	2.5697342	5.3390108	5.1958763	2.3500988	3.4847542	4.8100154	0.285526
39045030600	3.6223417	2.1709894	4.5821514	1.6527957	4.4797178	2.4538444	11.6849731
39045030700	0.1489758	6.1970339	3.2258065	3.5381751	1.9138756	0.5214153	5.2141527
39045030800	0.1624549	5.8981955	8.5889571	5.5364574	5.0473186	0.8844765	0.5054152
39045030900	1.6022854	8.4839262	6.966345	5.812634	8.4125308	0.2359955	0.7328282
39045031000	0.6329114	7.6009501	7.8471511	12.04863	4.8816568	0	0
39045031100	1.0056247	10.8150065	7.7113548	16.3579713	7.8316202	1.2953809	0
39045031200	0.2161525	15.4737757	8.1567373	14.8220955	5.5612245	1.6899194	2.5152289
39045031300	1.0615048	10.7299912	6.8990043	17.346589	9.0157776	0	0
39045031400	2.0191445	9.8828211	5.8217101	13.7750524	6.4505348	3.8887227	1.8695782
39045031500	5.4405197	8.3529412	5.5555556	15.0997151	9.1549296	6.090134	0
39045031600	0.702959	6.3069065	6.4496501	12.1435595	4.5210728	1.0135687	0.8664378
39045031700	0.6314128	22.627183	11.6243655	21.2602595	7.5964392	0.9471192	0.8155749
39045032000	0	14.8706897	11.0397196	24.6566592	17.7361211	2.6557066	1.3278533
39045032100	1.0084926	8.3398899	6.8728522	10.6953291	4.1531473	0.7961783	0
39045032200	0.6041503	15.1072961	14.139785	17.9586207	16.0110421	0.6566851	1.1557657
39045032300	1.3970028	12.2477383	11.7647059	14.7126437	7.3894609	0	0.5334011
39045032500	0.5521376	20.0420954	7.8777443	14.2228093	3.1554791	2.287427	11.121628
39045032600	0.716953	9.4271538	7.2059636	8.9299115	6.0644082	0.3584765	0.4480956
39045032701	3.2716206	0.5007704	2.9059829	9.6626934	12.4683544	2.5107786	26.0968806
39045032702	15.099631	3.7834852	6.1026352	15.8523985	17.4011299	5.5940959	35.2767528
39045032800	2.8346832	3.2280702	3.5123133	3.8388174	8.5286458	0.7384469	8.5040496
39045032900	3.3781876	1.9527079	4.9501487	3.3703598	4.1293676	1.8819987	8.1302343
39045033000	3.5748792	4.2487447	7.3080099	10.2173913	3.4361851	1.4492754	10.1932367
39045033100	4.2293118	4.4008802	5.4388422	4.2243174	9.1001353	0.6356191	8.715316
39047925800	1.565402	15.990058	10.1577909	8.3841868	7.7769626	3.4226585	0.7163704
