OBJECTID	FIPS	AvComTm	PerNVHHs	PerColAtt	PerInd	FreRedLun	ValAdd	CoEdSites	UnempRT	MedRnt	MedHmVal	PerLIHTC	mRFEI	PerFamPov	PerPT	IntAcc	JobRatio	Shape_Length	Shape_Area	OI_v1
768	39049008132	-0.196877062	0.564235414	-0.2932042	-0.060409775	-0.9376017	-1.315475087	0.99954049	0.525694057	0.21795236	-0.20937604	-0.194284333	0.032535852	-0.486120458	-0.528110467	0.706551542	-0.108235143	9183.652021	4527553.915	-0.080199034
769	39049008110	0.839910323	-0.092148532	-0.624202186	-0.070538772	-0.880297682	0.438277035	1.484584995	0.096698024	-0.135612026	-0.49010737	2.744415823	0.479231383	-0.209891706	-0.049473503	0.220957038	-0.052182977	7688.072454	3547056.571	0.231226242
770	39049008000	-0.818949492	0.88680124	0.953441137	0.815056125	1.337454203	0.745889935	2.939718509	0.639145483	2.112047283	0.828172229	-0.194284333	1.637138683	0.883066439	-0.478963506	0.706551542	-0.105227246	47646.25268	99603888.04	0.805441139
771	39049007941	0.632552846	0.683322216	1.467568594	1.291946291	0.78397037	3.429646477	2.454674004	0.91604396	0.592562245	0.547440898	-0.194284333	-0.911090791	0.83971601	-0.528110467	1.192146047	0.074876951	15283.93648	13261161.68	0.829561332
772	39085206600	0.010480415	0.270738021	-0.460409368	0.80233982	0.55740081	0.755437382	-0.940637528	-0.063924177	0.436825551	-0.296200163	-0.194284333	-0.73413041	-0.017370541	0.016816341	0.706551542	-0.11259625	15241.71143	4727584.675	0.04606482
773	39085206300	0.217837892	0.792094413	-0.267042847	0.751300324	0.780070243	-1.17299863	-0.455593023	0.27317015	1.173418021	0.491005218	-0.194284333	0.317519848	0.703427083	-0.528110467	1.192146047	-0.070798131	44933.58367	59500979	0.250197613
774	39085206400	-0.196877062	0.854919734	1.113821605	1.276669491	1.731784969	0.246280534	-0.455593023	0.62051619	3.686250619	2.405477128	-0.194284333	-1.244787506	0.831482521	-0.431962436	1.192146047	-0.097551793	49349.20471	69652445.69	0.708643293
775	39085206500	0.632552846	-0.426904345	0.791354494	0.797090514	1.050655529	0.357001943	-0.455593023	0.784705317	0.041170167	0.955514276	-0.194284333	-0.199068338	0.839082053	-0.220463256	1.192146047	0.955754134	41497.86951	31223548.52	0.431294627
776	39087050500	-1.441021923	0.462964748	-0.719179271	0.581146969	-0.616023819	-0.129916218	-0.940637528	0.383814967	None	-0.51326047	-0.194284333	1.030417381	0.60601902	-0.528110467	-1.235826476	-0.126610274	104172.1479	650143889.5	None
777	39087050600	-5.380813984	0.593303846	-0.927901369	0.692950869	-0.200616861	0.11247674	-0.940637528	0.025167267	-0.202957623	-0.785309388	-0.194284333	-1.244787506	0.466404434	-0.528110467	-2.207015485	-0.130465712	100983.1103	406821413.4	-0.678287319
778	39087050700	-1.6483794	-0.067768557	-0.93472607	0.382749628	-0.398179865	0.213141657	-0.940637528	-0.471731432	-0.253466821	-0.607319936	-0.194284333	-1.244787506	-0.158813931	-0.290128994	-1.478623728	-0.119799975	81924.59626	266607810.4	-0.513297299
779	39087051100	1.0472678	0.492970872	-0.706098595	0.501775393	-0.663636133	0.359698553	-0.940637528	0.390889981	-0.476549112	-0.196352421	-0.194284333	0.159338941	0.061947337	-0.528110467	-0.750231971	-0.081723308	45429.69035	111133896.8	-0.095233437
780	39087051200	0.217837892	0.409516341	-0.318228102	0.464189519	-0.227806322	-0.476226882	-0.940637528	0.585295933	-0.156657525	-0.283176544	-0.194284333	0.727056728	0.200744797	-0.414191196	-0.507434719	-0.105709591	38926.39714	58126840.05	-0.063731971
781	39087050800	-0.404234539	0.483593958	-0.704961145	0.51101961	-0.95298236	-0.246827186	-0.940637528	0.199231223	-0.876413596	-0.69269699	-0.194284333	0.246013412	-0.951286661	-0.528110467	-0.507434719	-0.090346636	41421.96773	84052757.3	-0.353147372
782	39087050400	1.461982753	-0.7354048	-0.492257971	0.573183958	-0.799695639	-0.317527751	-0.940637528	0.151149543	-1.293114479	-0.387365492	-0.194284333	0.84840099	-0.501470546	-0.096002368	-0.507434719	-0.111922414	10980.34799	4587900.517	-0.20890005
783	39087050900	1.0472678	0.549232353	-0.724866522	0.475772081	-0.404433595	-0.284676853	-0.940637528	0.0702231	-0.859577197	-0.725979571	-0.194284333	0.272015751	-0.329885983	-0.528110467	-1.235826476	-0.075147294	20785.96073	15448774.88	-0.243057171
784	39087051002	0.425195369	0.076635911	-1.005816703	0.626896941	-0.475289535	0.838456039	-0.940637528	-0.860646576	-0.649122205	-0.714403021	1.105734963	-1.244787506	-0.989085388	-0.041186823	-1.478623728	-0.120253915	50779.17954	98648113.5	-0.340433357
785	39087051300	-0.404234539	0.518288538	-0.544580677	0.976608738	0.028320634	-0.663969975	-0.940637528	0.837368649	-0.581776608	-0.488660302	-0.194284333	0.484368208	0.005390015	-0.463212781	-0.993029224	-0.089434719	44907.59674	79732519.31	-0.157092244
786	39087050100	1.254625277	0.33262565	-0.685055768	0.367260249	-0.69640009	-0.971881645	-0.940637528	0.468979267	-0.190330324	-0.685461647	-0.194284333	0.84840099	-0.071674363	-0.297027827	-0.507434719	-0.10473617	8959.25479	4221313.71	-0.129564561
787	39087050200	2.084055184	-0.157786927	-0.606571709	0.367260249	-0.709606779	-0.971881645	-0.940637528	0.445953719	-0.674376804	-0.616002349	-0.194284333	0.074831328	-0.002662492	-0.528110467	-0.507434719	-0.093614814	7112.728254	2841556.106	-0.18942938
788	39087050300	0.839910323	-1.044842946	-0.451878492	0.573183958	-0.709606779	-0.317527751	-0.940637528	0.315589852	-0.977431992	-0.464060133	-0.194284333	0.185341279	-0.571705454	-0.528110467	-0.264637467	0.019509023	6794.950369	2650989.81	-0.283199307
789	39087051001	0.217837892	0.366382539	-0.422304789	0.4196633	-0.589617242	-0.182081007	-0.940637528	0.399976679	-0.463921813	-0.047304344	0.361224331	-1.244787506	0.380793271	-0.528110467	-0.993029224	-0.092587535	26030.46306	12759888.44	-0.209906465
790	39087051402	-1.855736877	0.680509142	-0.236331693	-1.379328089	0.410115275	-0.663969975	-0.940637528	0.045115245	-0.354485217	0.213168025	-0.194284333	-1.244787506	0.272467543	-0.284453875	-0.993029224	-0.11448068	59891.05458	124373626.5	-0.41500936
791	39087051401	0.425195369	0.711452957	-0.213582691	0.976608738	0.469452932	-0.663969975	-0.940637528	-0.20060624	0.133770363	0.291309736	-0.194284333	1.121425577	0.785758294	-0.528110467	-0.750231971	-0.112631493	25570.97571	19755443.26	0.081932454
792	39093070902	-0.196877062	-0.060267026	-0.696998994	0.019168632	-0.577926355	0.052495464	-0.455593023	-0.103132659	-0.53968561	-0.61455528	-0.194284333	1.030417381	0.264987801	-0.294618363	-0.021840214	-0.119913954	15028.85545	12201180.97	-0.156788975
793	39093013100	-0.404234539	0.435771699	1.463587518	-1.037655908	1.734570774	3.715753117	-0.940637528	0.359401813	3.656786921	2.016215644	-0.194284333	0.864291308	0.947281205	-0.528110467	1.192146047	0.083296082	28883.10134	48861148.92	0.83526121
794	39093013200	-0.404234539	0.814599005	1.137708057	-0.982096763	1.808143897	2.61559669	-0.940637528	0.437546507	1.505936908	1.857038085	-0.194284333	0.878206707	0.670525394	-0.418844621	1.192146047	-0.025885088	28857.14619	47406176.51	0.621966527
795	39093097100	-0.611592015	0.756462142	-0.238037869	0.501189371	0.801520945	-0.269306121	-0.455593023	0.1432286	0.327388955	0.586511754	-0.194284333	3.305622268	0.921979511	-0.284556425	-1.721420981	-0.127143337	78190.01135	275731124.6	0.21512309
796	39093092100	-0.196877062	0.876486635	-0.322777903	0.247476102	0.864201568	-0.390964154	-0.455593023	0.320043607	0.356852654	0.914996352	-0.194284333	3.002261615	0.541988886	-0.269201801	-0.750231971	-0.112086845	51857.24194	123377715.5	0.277018145
797	39093093100	-0.611592015	0.829602067	-0.147610584	-2.099905946	-0.175094943	-0.683162951	-0.455593023	0.585588915	0.314761656	0.583617616	-0.194284333	-1.244787506	0.512384077	-0.507757644	-1.721420981	-0.097189586	64080.48752	209263846.8	-0.319527824
798	39139000600	1.0472678	-0.667891023	-1.013210129	-1.76797591	-0.061075864	-0.209525409	-0.455593023	-1.20039362	-0.674376804	-1.372819286	-0.194284333	-0.579727617	-0.708959912	0.103087968	-0.507434719	-0.052992764	10497.91754	5196495.766	-0.51974404
799	39139000700	1.0472678	-1.023276045	-1.086575662	-1.81343287	-0.061075864	0.306094868	-0.455593023	-1.667876618	-0.792231599	-1.306254125	-0.194284333	-0.835250626	-1.496307239	0.949084476	-1.478623728	-0.094771895	10268.52794	4650010.084	-0.625194155
800	39139001100	1.0472678	0.612995365	-0.482589645	0.411654326	-0.544496689	1.185895021	-0.455593023	-0.209127545	-1.402551075	-0.485766164	-0.194284333	-0.979346938	0.582776286	-0.263684411	-0.021840214	-0.053321661	9859.136863	4800147.385	-0.078250806
801	39139001300	0.839910323	0.258548033	-0.339839655	-1.107522813	-0.805498805	-0.339197312	-0.455593023	0.383273366	-0.543894709	-0.682567509	-0.194284333	-0.24803108	-0.002462287	-0.418695766	0.220957038	-0.117623041	6986.564181	3167064.154	-0.222032598
802	39139001400	0.632552846	-0.26374605	-0.778895403	-0.279593679	-0.805498805	0.201971072	-0.455593023	0.036446923	-0.838531697	-0.77228577	-0.194284333	-0.137882272	0.146070095	0.408139849	-0.021840214	0.021924962	12147.56311	8445975.898	-0.193815344
803	39139002000	-1.026306969	0.500472402	-0.124292856	0.578199621	0.256478103	-0.334583919	0.029451481	-0.261731711	-0.615449406	0.085825978	-0.194284333	-1.244787506	0.6619189	-0.194494702	0.706551542	-0.073512391	67840.96744	261795599.7	-0.07815911
804	39139002102	0.010480415	0.763025981	0.398934201	0.851602096	0.778844488	0.651948002	-0.455593023	0.972877772	-0.400785315	0.314462835	-0.194284333	-0.009676284	0.84056284	-0.401608498	0.949348795	-0.071041029	41242.52479	54440369.79	0.312443684
805	39139002200	0.425195369	0.640188414	-0.036140471	1.120396823	0.778844488	0.282272867	-0.455593023	0.437033167	-0.097730127	0.159626483	-0.194284333	0.378191982	0.336099924	-0.528110467	1.192146047	-0.077663789	56670.66573	106054010.6	0.272529585
806	39139002300	-0.818949492	0.725518327	0.02471311	0.118384539	-0.151893123	-1.324812239	-0.455593023	0.399763695	-0.367112517	0.098849597	-0.194284333	1.242769839	0.650513775	-0.048226143	-0.021840214	-0.019674515	86094.83176	188486772.8	-0.008867045
807	39139001900	0.425195369	0.891489696	-0.402968137	0.626632656	0.606932432	-0.360382794	0.029451481	0.069811969	-0.438667214	-0.260023445	-0.194284333	-1.244787506	0.568013009	-0.528110467	0.46375429	-0.11527499	43082.19789	104380270.5	0.008548876
808	39093070700	0.217837892	0.372946378	-1.021172279	-0.070866255	-0.803144799	-1.686614672	-0.940637528	-0.415106341	0.234788759	-0.743344395	-0.194284333	0.172840156	-0.425211358	-0.528110467	0.220957038	0.034391214	11415.66075	4227797.919	-0.348420687
809	39093070800	0.632552846	-3.292489118	-1.015485029	-0.070866255	-0.331020415	-1.686614672	-0.940637528	-0.336926693	-2.038125149	-0.681120441	-0.194284333	-0.437631488	-1.643899306	0.781036611	-2.207015485	0.095432248	7113.994262	1795586.788	-0.835443388
810	39093071000	0.839910323	-1.779055275	-0.724866522	-0.070866255	-0.37935414	-1.686614672	-0.940637528	-2.463341686	-0.207166723	-0.863451099	-0.194284333	-1.244787506	-1.879677267	-0.528110467	-1.721420981	-0.039226387	5265.192149	1278839.305	-0.867684407
811	39093022200	0.425195369	-0.120279273	-0.395574711	-0.378522319	-1.664612856	-0.528874511	-0.940637528	-0.228572312	-0.295557819	-0.74913267	-0.194284333	0.196175591	-0.116995751	-0.357352152	-0.264637467	-0.099359154	10398.76968	3538082.835	-0.357063869
812	39093022800	0.425195369	-0.581623418	-1.051883433	-0.958035369	-1.505813158	0.527257893	-0.940637528	-0.211857524	-0.716467802	-0.679673372	1.365919921	-0.979346938	-2.087655746	-0.528110467	-0.993029224	-0.116983902	7671.34503	3581729.783	-0.564546544
813	39093023000	0.010480415	0.250108811	-1.274823657	-0.763941271	-1.760440695	-0.062901488	-0.940637528	-2.921094573	-0.362903417	-0.901074885	-0.194284333	-1.114775796	-1.788053881	-0.455566706	-0.021840214	-0.100381934	14169.11918	10097907.5	-0.775133197
814	39093080101	-0.404234539	0.800533635	0.104903344	-3.628775436	1.028257653	0.2932188	-0.940637528	0.066583596	2.036283486	-0.002445213	-0.194284333	-1.244787506	0.931409623	-0.403611094	1.192146047	-0.106826323	8241.645186	3464345.999	-0.029516612
815	39139003100	0.839910323	-2.410121555	-1.202595574	-1.335054665	0.745219816	0.217796479	-0.455593023	-1.975178462	-1.293114479	-1.325066019	-0.194284333	-0.695126896	-1.914789415	0.447698697	-1.235826476	0.093956024	15218.58814	5528448.342	-0.730760597
816	39093070102	0.425195369	0.334501033	-0.061733099	-2.278131473	0.688282767	-0.303468814	-0.940637528	0.316229957	-0.303976019	-0.212270177	-0.194284333	1.026083657	-0.250095853	-0.528110467	0.706551542	-0.099901439	15251.13729	6733036.302	-0.104735305
817	39093097400	-0.818949492	0.296055688	2.211460975	1.405042889	1.783210938	1.075335717	-0.940637528	0.895897316	6.603156801	2.160922515	-0.194284333	0.150671493	0.912424479	-0.200957689	1.192146047	-0.057245458	23036.95595	23867994.46	1.029640647
818	39093071201	1.0472678	-0.004005545	-0.75273405	-0.070866255	-0.851478524	-1.686614672	-0.940637528	0.261319228	-0.400785315	-0.711508884	-0.194284333	-0.175802352	0.134134143	-0.454542655	-0.021840214	-0.125067687	7069.8577	2794262.879	-0.309215428
819	39093071202	0.217837892	0.545481587	0.050305738	-0.070866255	-0.708232406	-1.686614672	-0.940637528	0.785645711	-0.089311928	0.20737975	-0.194284333	-0.188442381	0.844022865	-0.386601005	0.949348795	0.108359451	14929.10861	6714963.804	-0.034788045
820	39093080104	0.010480415	0.768652129	-0.314247027	-3.653888224	1.551125483	-0.493291371	-0.940637528	0.328910351	1.051354126	-0.045857275	-0.194284333	0.874403333	0.911412037	-0.272686186	1.192146047	-0.066341413	10384.11148	6010443.607	0.04420316
821	39093080103	-0.611592015	0.576425402	0.29315134	0.721418922	1.533463477	-0.493291371	-0.940637528	0.219107632	-0.28713962	-0.048751412	-0.194284333	2.380372282	0.549704401	-0.361062536	0.949348795	-0.084840403	10794.71689	5455359.545	0.262587065
822	39049006000	0.010480415	-0.630383369	-0.602590634	-1.271890632	-1.581234199	0.712060405	0.514495986	-0.62332211	0.091679365	-0.883710061	-0.194284333	-0.719705907	-2.019154082	0.880539698	-0.507434719	-0.117669705	5350.372413	1649115.698	-0.433882743
823	39049005900	0.010480415	-1.455551759	-0.635007962	-1.365866808	-1.559261158	0.758195335	0.514495986	-2.313553427	0.260043358	-0.780968182	-0.194284333	-1.244787506	-1.498123372	2.049609751	-0.750231971	-0.121252768	4635.849748	1329781.18	-0.520379025
824	39049005820	0.425195369	-0.773850145	0.724813662	-0.979781399	-1.581234199	0.244478721	0.514495986	0.868940135	0.752508038	0.171203032	-0.194284333	-0.570393443	-0.281131962	1.612744417	0.706551542	0.007218617	4819.519708	1298131.017	0.102967127
825	39049005810	1.254625277	0.290429539	2.125583491	-1.065966924	-1.44571698	-0.614554097	0.514495986	0.897166016	0.760926238	0.933808245	-0.194284333	-0.58310292	0.896291632	-0.06279406	1.192146047	0.091619518	6483.138605	1653689.142	0.311917042
826	39049005700	1.0472678	0.785530573	2.689758753	-1.200395888	-1.44571698	-0.908277618	0.514495986	0.829264531	1.804782996	2.529925038	-0.194284333	-0.122519775	0.884798081	-0.357025154	1.192146047	0.108829208	10016.75673	3883350.502	0.509911204
827	39049005620	0.425195369	-0.812295491	-0.773208152	-1.136990551	-1.568210558	0.61337214	0.514495986	-1.491375693	0.058006566	-0.97487539	-0.194284333	-0.289743171	-1.311330558	2.155984173	-0.993029224	-0.123485971	4446.332192	1235496.846	-0.368860929
828	39049005610	0.010480415	-0.879809268	-0.561073704	-1.521294911	-1.520399172	0.06275484	0.514495986	-1.258483509	-0.02617543	-0.776626976	-0.194284333	-0.223473314	-1.415560316	1.762231972	-0.750231971	-0.034182688	4262.213775	1076951.589	-0.425727024
829	39049005500	0.425195369	-1.136736699	-0.725435247	-1.691804476	-1.554177063	1.101734254	0.029451481	-1.270946732	-0.194539424	-0.938698672	0.411015657	-0.897666231	-1.63502326	1.267662272	-1.235826476	-0.129217084	8207.980243	2522408.627	-0.510938271
830	39049005420	0.425195369	-0.667891023	-0.814725082	-0.669356091	-0.530031394	1.518261591	0.029451481	-1.719370091	-0.257675921	-0.882262992	-0.194284333	-0.504188694	-0.822101409	2.294200811	-1.235826476	-0.108155172	6308.536107	1606629.784	-0.258672464
831	39049005410	-0.196877062	-3.022434008	-0.598609558	-1.719583091	-1.602371498	-0.023332751	0.029451481	-1.399349822	-0.224003122	-1.021181589	-0.194284333	-0.549557717	-2.868447902	3.502879122	-1.478623728	-0.08074462	7702.537978	1734204.548	-0.715441887
832	39049005300	0.632552846	-0.550679604	-0.445053791	-1.669116213	-1.559644206	0.422204378	0.514495986	-0.687834341	-0.548103809	-0.563907875	-0.194284333	-0.456341504	-1.165396063	1.082730331	-0.750231971	0.094257822	6616.426005	2495975.801	-0.365272022
833	39049007933	0.425195369	0.944938103	0.749837565	0.896427072	1.224768371	1.111209835	1.484584995	0.985446063	1.640628102	0.265262499	-0.194284333	-0.053442848	0.9220088	-0.412188902	1.192146047	-0.07322739	14562.48105	9459658.151	0.694331834
834	39049007922	0.217837892	0.844605129	2.055630308	0.846247459	0.647855914	0.834396268	1.484584995	0.815302573	1.118699723	1.767319825	-0.194284333	-0.273245469	0.928279507	-0.349142618	1.192146047	0.249680884	15355.80238	13596825.93	0.761619632
835	39049007921	0.217837892	0.772402895	1.413539713	0.978797704	1.40982943	-0.318552087	0.514495986	0.502639971	1.021890427	1.282551805	-0.194284333	-0.003175696	0.657696917	-0.528110467	1.192146047	-0.05147701	19169.27092	17015143.58	0.554264325
836	39049006384	0.217837892	0.774278277	1.631361412	1.074870921	1.064723847	2.149499775	0.99954049	1.074769429	0.828271835	1.185598201	-0.194284333	1.333778034	1.043409089	-0.411108604	1.192146047	-0.064313987	9910.911183	4211918.518	0.868773645
837	39049006383	0.632552846	0.759275216	1.548896278	1.182566916	1.198108213	1.186177956	0.514495986	0.772505808	1.131327023	0.949726001	-0.194284333	0.60896276	0.519662962	-0.371393368	1.192146047	-0.032404324	23522.77632	15564750.01	0.724895124
838	39049006230	0.217837892	0.691761438	2.213735875	1.245949275	1.462007566	1.387817019	0.029451481	1.075032843	1.783737496	0.910655146	0.29443144	0.687330932	0.879780389	-0.443820957	1.192146047	0.102651189	30207.82456	52375733.44	0.858156567
839	39049007550	0.632552846	-0.273122963	0.20670513	-1.756312913	-1.520608107	-0.750456347	2.454674004	-0.060644294	-0.04301183	-0.31067085	-0.194284333	-0.366031605	-0.082355239	0.502830075	0.220957038	0.783972047	17902.58845	10487929.56	-0.034737959
840	39093010200	-0.611592015	0.660817624	0.925004884	1.365101437	1.736019393	-0.365462138	-0.940637528	0.930051764	1.320736515	1.069832704	-0.194284333	-1.244787506	1.043409089	-0.343552645	1.192146047	-0.059111153	13417.54209	10511694.79	0.405230759
841	39093010300	-0.196877062	0.754586759	1.216760841	1.481352208	1.641497013	0.438970284	-0.940637528	0.961603397	1.072399625	0.666100533	-0.194284333	-1.244787506	0.97898817	-0.345150519	1.192146047	-0.063461002	14078.9105	11870049.31	0.463700433
