OBJECTID	GEO_id	foreign_born_pct	edu_less_hs	unemployment	below_poverty	female_headed_hh	pct_Hispanic	pct_Black	county
2330	39035153105	7.7316948	6.3431543	5.2147239	7.5897436	6.8339562	1.6897081	5.8883769	Cuyahoga
2331	39035153106	8.2311257	5.4875642	4.7441365	7.5991189	2.8610354	9.0215318	0	Cuyahoga
2332	39035153107	9.6868598	3.6092585	5.7597367	11.6476441	2.291918	3.2484636	2.1656424	Cuyahoga
2333	39035154100	1.4851485	6.7699837	15.4450262	25.5707763	24.1787122	6.980198	42.6732673	Cuyahoga
2334	39035154200	1.2315271	7.5107296	9.9526066	20.1149425	10.9243698	2.7093596	43.2676519	Cuyahoga
2335	39035154300	0	20.6171108	27.1276596	27.247191	21.6470588	0	95.0374532	Cuyahoga
2336	39035154400	7.8787879	15.8599382	15.7860404	20.6734007	18.157424	0.2356902	46.1952862	Cuyahoga
2337	39035103900	4.2364991	26.9671505	19.3195626	41.6508539	13.3838384	41.2942272	18.9944134	Cuyahoga
2338	39035104100	6.2562066	29.8398836	20.9643606	45.336008	9.4674556	46.7725919	12.5124131	Cuyahoga
2339	39035104200	1.6453382	11.3350126	4.5833333	38.3912249	10.2848101	4.844607	40.4936015	Cuyahoga
2340	39035104300	2.3404255	5.9386973	4.2011019	15.4787234	1.0638298	5.4787234	6.1170213	Cuyahoga
2341	39035104400	3.0125523	15.7425743	6.5616798	32.6599327	8.1602374	5.2719665	5.9414226	Cuyahoga
2342	39035104600	12.5454546	24.375	11.1617312	40.0909091	14.0115163	38.0909091	16.8181818	Cuyahoga
2343	39035104800	5.3180396	24.4235696	11.814346	39.1022174	16.7553192	31.8561001	19.3952033	Cuyahoga
2344	39035104900	5.6870071	33.6102236	18.1902124	45.6023343	16.5484634	51.0585305	9.0493981	Cuyahoga
2345	39035105300	1.6014235	42.5365345	16.0284951	40.1779359	18.0645161	52.3487545	10.8896797	Cuyahoga
2346	39035105400	3.5735381	24.1127856	13.0465444	33.2629674	25.0182349	34.7903131	13.7625517	Cuyahoga
2347	39035105500	6.2381853	29.7770701	15.8163265	36.9092628	20.9511568	32.4669187	12.4763705	Cuyahoga
2348	39153502800	3.0222585	12.0470734	8.9981096	15.0730689	10.0963978	1.3886053	5.5544211	Summit
2349	39153503100	5.6284153	18.4971098	18.2156134	37.431694	24.0188383	0.273224	34.863388	Summit
2350	39153503200	5.6322474	24.3601059	27.581864	38.0225989	25.7575758	3.9204859	53.1750414	Summit
2351	39153503300	4.3404094	14.6777281	10.667862	36.808188	23.9449134	1.8006065	34.5526914	Summit
2352	39153503400	1.217862	10.6269926	20.9003215	39.3323658	31.0283688	4.3978349	71.2449256	Summit
2353	39153503500	0.4076513	23.1870229	21.9304005	32.925682	18.6657204	0.4390091	44.3712763	Summit
2354	39153530700	4.2006525	2.1934758	2.3715415	1.9983687	1.4344262	0.1631321	0.6933116	Summit
2355	39153530401	2.8628686	8.2040816	2.2692109	6.0578932	7.4224022	1.8036072	1.7463498	Summit
2356	39153530502	4.653974	5.6036259	1.4819206	6.880873	3.7011173	1.0577214	3.1429435	Summit
2357	39153530501	1.6706011	5.5555556	5.5489965	6.1924069	4.5141875	1.5616488	1.5071727	Summit
2358	39153530603	7.9159593	3.7142857	2.1145975	8.5585586	4.7752809	3.5229202	1.6129032	Summit
2359	39153530402	2.4322058	10.1892872	4.186718	7.7375699	13.0827068	1.5655577	4.9203243	Summit
2360	39035154501	6.5753425	14.0308191	9.3480935	25.0559284	9.8499674	4.0487062	26.3622527	Cuyahoga
2361	39035154502	2.1	18.1945744	7.1174377	9.2	14.3183549	3.0333333	33.6666667	Cuyahoga
2362	39035154601	2.5120368	12.8112713	10.1945855	15.2805064	12.8425578	0.7326774	33.3891564	Cuyahoga
2363	39035154603	1.7780503	14.5635264	7.2455434	8.7256748	6.2643239	3.3108522	32.832618	Cuyahoga
2364	39035154604	2.0636499	10.4363002	9.7616865	9.3953024	15.0756694	1.1685729	46.9169567	Cuyahoga
2365	39035154700	0.3094778	26.0422961	22.3624887	29.5938104	24.9760766	1.5087041	93.8104449	Cuyahoga
2366	39035171203	7.5831154	13.4069401	12.979351	17.0339933	11.4754098	0	54.6880837	Cuyahoga
2367	39035194500	9.6904442	1.2906846	2.0754717	8.1650965	0.5555556	2.422611	2.0637057	Cuyahoga
2368	39035189111	10.6398379	2.1692398	2.4363833	4.3030031	4.6675621	1.0567458	3.6045165	Cuyahoga
2369	39035105602	6.770428	37.7395902	22.2036728	45.8643669	21.8842002	24.0856031	34.4747082	Cuyahoga
2370	39035105700	4.2073454	28.4210526	14.6895507	32.3105532	11.4127934	12.2036262	14.6675965	Cuyahoga
2371	39035105900	8.0593541	20.4526046	9.1573034	24.5562991	12.5450613	15.9150422	3.7532732	Cuyahoga
2372	39035106200	6.6322581	21.3598901	5.754352	21.0471747	11.0061145	20.8258065	7.1225807	Cuyahoga
2373	39035106300	7.5058903	16.9715447	9.1243561	26.4513913	11.0190555	19.353753	6.6307641	Cuyahoga
2374	39035106400	3.6396724	17.7142857	14.893617	18.289354	5.8939096	25.9326661	9.3721565	Cuyahoga
2375	39035106500	4.703069	14.7025814	6.1634349	13.0191693	6.5158371	17.5767238	1.7536867	Cuyahoga
2376	39035106600	3.6492375	15.7218778	10.0486224	31.1698937	17.6712329	13.3714597	11.9008715	Cuyahoga
2377	39035106800	5.7671382	24.2360379	14.9721449	38.2026627	12.3076923	27.4936525	17.1926007	Cuyahoga
2378	39035106900	3.9342495	8.0800308	12.1535181	24.1983293	10.4689204	10.0511991	7.7337645	Cuyahoga
2379	39035107000	4.1518387	8.0088171	4.9147442	4.7390522	2.0860495	7.8884935	2.4317912	Cuyahoga
2380	39035108400	29.821718	30.620155	11.7039587	46.191248	21.1693548	14.910859	26.8233387	Cuyahoga
2381	39153503600	5.5569155	15.5393687	8.9655172	15.3978813	8.693081	0.3671971	6.2668299	Summit
2382	39153503701	2.2549716	10.5435801	6.8353598	9.3039773	3.0245023	2.9651989	2.6988636	Summit
2383	39153503702	2.1811785	7.8416729	5.1114413	12.2251539	8.7311302	0.6156552	1.5831135	Summit
2384	39153503800	0.6438321	16.036036	19.4460147	43.0337368	24.135876	5.6657224	29.6420294	Summit
2385	39153530605	5.7575162	2.421574	6.8965517	2.1811751	4.0144339	2.5152289	2.9082334	Summit
2386	39153530901	5.3444945	9.4654088	11.4607797	22.3296703	15.3846154	0.8585533	10.3670316	Summit
2387	39153530902	1.8266357	6.52124	4.1513224	5.831643	2.209073	0.3985387	0.7970774	Summit
2388	39153530903	4.1960784	5.2452509	6.2183659	4.9862583	4.759141	1.6078431	0.5882353	Summit
2389	39153530103	10.6976744	3.1602709	3.7989256	1.9269103	6.0982496	1.9490587	10.2990033	Summit
2390	39035155101	13.2231405	4.32	2.4907439	1.827626	1.1391778	3.0367096	1.5952335	Cuyahoga
2391	39035194300	18.2005293	5.1194539	2.8633171	2.8605131	3.8280725	1.0291091	0.5292561	Cuyahoga
2392	39035188105	6.3205418	12.247529	9.8280098	24.4074492	15.5115512	0.2257336	96.5857788	Cuyahoga
2393	39035156101	1.697417	3.777336	3.8157895	1.697417	0	5.9778598	1.6236162	Cuyahoga
2394	39035156102	6.6493056	5.973121	3.7816407	2.6388889	2.1028037	0.6076389	0.0347222	Cuyahoga
2395	39035160100	4.9649218	2.490566	2.6008969	3.2379924	0	4.9109552	0	Cuyahoga
2396	39035160200	5.5919616	5.5296469	5.789111	4.6308432	8.0035971	4.150284	9.8733071	Cuyahoga
2397	39035160300	3.2036613	3.6334913	7.3476703	6.9221968	7.6045627	5.1487414	1.2585812	Cuyahoga
2398	39035160400	4.8585486	4.5226131	6.9484937	13.7453875	9.6181047	3.6900369	4.5817958	Cuyahoga
2399	39035160500	2.9144385	5.3427419	2.2896964	11.0588886	0.7095793	4.0909091	5.8823529	Cuyahoga
2400	39035160601	11.1154676	3.1299257	9.0855107	14.3109194	2.9850746	8.8806116	10.7233876	Cuyahoga
2401	39035111401	0	19.4577353	34.3096234	44.1512753	31.2056738	0	98.6807388	Cuyahoga
2402	39035111500	12.1621622	17.4846626	18.5614849	38.8513514	11.9747899	5.4054054	63.5135135	Cuyahoga
2403	39035111600	3.8505096	40.3614458	30.726257	61.4949037	26.5625	2.0385051	81.5402039	Cuyahoga
2404	39035111700	0.4091653	37.0677732	27.7978339	48.0360066	26.2096774	13.4206219	74.8772504	Cuyahoga
2405	39035111800	0.4950495	33.1958763	13.8643068	54.0841584	38.585209	0.2475248	96.4108911	Cuyahoga
2406	39035111902	0	23.6180905	40.2061856	67.5577157	29.588015	0	94.653706	Cuyahoga
2407	39035112100	0.3201708	32.4546952	32.8767123	63.356974	16.1445783	0.6937033	91.0352188	Cuyahoga
2408	39035112200	0	28.7729196	32.8600406	36.0957643	24.5524297	2.4861879	93.7384899	Cuyahoga
2409	39035112400	0	15.5612245	13.5265701	11.0815603	22.0302376	3.6347518	93.9716312	Cuyahoga
2410	39035112500	2.3038157	22.0623501	32.8808447	44.0717629	27.0440252	0	93.5205184	Cuyahoga
2411	39035112600	4.1041041	29.4820717	35.483871	63.8638639	32.4390244	0	92.7927928	Cuyahoga
2412	39035112301	1.2286689	33.6633663	39.8322851	61.6696589	20.5542725	2.8668942	84.8464164	Cuyahoga
2413	39035112800	0.5623243	33.1797235	27.5964392	47.891284	11.4018692	2.2492971	89.5032802	Cuyahoga
2414	39035113500	1.3035382	28.0504909	27.2727273	49.0689013	17.9104478	0	98.6964618	Cuyahoga
2415	39035113600	1.1990408	18	21.8232044	32.8571429	21.0526316	0	86.0911271	Cuyahoga
2416	39153504100	6.8779501	14.8270181	24.0243902	48.6176669	19.7740113	0	40.3236682	Summit
2417	39153504200	5.4699947	33.0637916	15.3928956	41.8526786	15.0478796	2.3898035	37.3871482	Summit
2418	39153504400	0	28.4993695	23.7048666	46.7718795	25.0478012	1.1477762	51.8651363	Summit
2419	39153504500	2.0989505	23.3555767	20.3807391	45.3629032	31.5315315	10.3448276	34.2328836	Summit
2420	39153504600	4.7205329	16.4590747	15.982242	32.885514	16.7944251	3.5910802	39.5598031	Summit
2421	39153504700	3.0078203	6.7514381	9.984985	11.4297173	10.4589114	1.4437538	24.0024063	Summit
2422	39153504800	3.6855037	7.8299776	5.5308092	9.0043469	7.0698088	1.2285012	7.2276822	Summit
2423	39153505200	1.1651816	14.5748988	21.6117216	25.017135	13.6200717	1.6449623	56.2028787	Summit
2424	39153505300	0	23.3247423	20.4318937	56.8906993	44.1455696	0.0678887	60.6245757	Summit
2425	39153532701	4.5064652	3.0499076	3.6565978	2.4980685	3.1685237	2.4836769	17.0016643	Summit
2426	39153530606	4.5863468	3.1953903	8.5287847	4.1100723	2.3717328	1.2347857	5.5918151	Summit
2427	39153530604	6.6371681	3.88109	1.2702079	2.8664303	3.3690659	0	2.8613569	Summit
2428	39153509000	2.7149321	31.4309347	29.7218155	58.377425	17.4807198	0.2828054	40.8371041	Summit
2429	39153520104	10.9504572	7.3364761	3.2324622	10.6918239	5.3022795	1.2332554	7.7822666	Summit
2430	39153520105	1.7694765	7.0398352	4.2476277	10.7994042	7.2303207	2.3838781	1.7940526	Summit
2431	39011041100	0.1195029	4.989075	5.2763819	3.3045977	4.2932629	0.6453155	0.2629063	Auglaize
2432	39011040200	0.6309148	5.7698648	5.6760498	12.9032258	8.6412735	1.4195584	0.9914376	Auglaize
2433	39011040300	0.1669449	10.7526882	5.8060531	18.48434	10.2653631	2.3372287	0	Auglaize
2434	39011040400	1.796875	8.3484986	2.8832429	4.784	8.3707025	3.078125	0.671875	Auglaize
2435	39011040900	1.5256959	2.7091634	2.6989297	5.4068523	2.3840206	2.0610278	0	Auglaize
2436	39011040100	1.1040236	7.9062958	5.4119942	8.1757918	4.4429708	2.0117763	0.0245339	Auglaize
2437	39011041000	1.4126596	5.1470588	1.3939081	5.1752922	1.3939839	1.5484923	0	Auglaize
2438	39011040500	0.3923998	4.141844	3.3420954	7.0490094	4.4489383	0	0.2065262	Auglaize
2439	39011040600	1.0614525	11.2484022	4.5140733	9.3420678	9.2605887	0.3631285	0	Auglaize
2440	39035116500	0.5747126	27.3042273	23.9007892	37.3103087	11.6504854	0.0522466	97.9623825	Cuyahoga
2441	39035116600	0	20.9362809	27.245509	33.5750853	18.7759336	1.6211604	95.4351536	Cuyahoga
2442	39035116700	0.1858736	16.8732126	27.8115502	45.0433705	19.2307692	2.0446097	87.8562577	Cuyahoga
2443	39035160602	5.3187862	7.7555213	4.7516199	24.4258873	14.2570281	3.5799523	17.7633822	Cuyahoga
2444	39035160700	8.0182529	3.8022814	4.4871795	17.4227482	0.8519702	3.5202086	13.1681877	Cuyahoga
2445	39035160800	3.4239678	5.0251256	6.4327485	14.0986908	5.2730697	1.2084592	0.6042296	Cuyahoga
2446	39035160900	9.5299922	4.0248811	2.7799228	5.7902973	4.3103448	5.5050636	2.7525318	Cuyahoga
2447	39035161000	1.7704169	3.8880249	8.2938389	8.7949743	3.3854167	4.9685894	4.4545974	Cuyahoga
2448	39035161100	4.3622308	5.0820328	4.0389972	7.8409718	7.2304713	6.4881281	1.7945886	Cuyahoga
2449	39035161200	6.2638992	7.0552147	4.6080192	9.636768	6.4489796	3.1504818	2.260934	Cuyahoga
2450	39035161300	3.213927	7.1225071	8.8345865	20.2228224	4.4342508	5.3900234	8.1352528	Cuyahoga
2451	39035161400	9.4979213	5.4690974	3.1778575	7.5471698	2.9202279	2.6543013	3.5497282	Cuyahoga
2452	39035161500	10.3731146	7.1881607	9.1214796	17.9750948	5.7076296	2.963747	4.921937	Cuyahoga
2453	39035161600	17.5189394	7.3121192	6.6012489	29.7709924	4.6015713	3.219697	9.8484849	Cuyahoga
2454	39035161700	5.5917987	10.5955143	9.9186992	34.5293569	20.023015	8.667288	18.8723206	Cuyahoga
2455	39035161800	20.8888889	37.1394231	7.6569678	40.1481482	9.8106713	5.4074074	7.8518519	Cuyahoga
2456	39035170101	7.3179656	5.2328373	4.548326	2.8540066	3.610675	1.2074643	18.6608123	Cuyahoga
2457	39035170102	3.9400346	2.5864416	5.1299827	7.2035535	7.8179119	1.6144532	10.5708245	Cuyahoga
2458	39035170201	7.3055029	4.04814	5.3540587	2.8462998	3.2570423	0.56926	4.1271347	Cuyahoga
2459	39035114100	3.9806996	27.4161736	35.9589041	42.5814234	30.0225734	4.1013269	95.4161641	Cuyahoga
2460	39035114300	0	27.5800712	38.9432485	87.5075804	68.7813022	0	100	Cuyahoga
2461	39035114600	3.4768212	20.4255319	32.4561404	41.6875522	17.887931	0	50.0827815	Cuyahoga
2462	39035114700	0	30.1158301	45.3416149	73.9478958	35.9813084	11.4228457	85.7715431	Cuyahoga
2463	39035114900	1.025641	24.6772969	29.6052632	63.4358974	13.006135	8.9230769	56.4615385	Cuyahoga
2464	39035115100	2.67335	33.9027595	23.9488117	51.7961571	18.2142857	17.2096909	46.031746	Cuyahoga
2465	39035115200	2.8265107	25.8490566	23.4913793	50.7797271	21.5469613	5.0682261	69.1033138	Cuyahoga
2466	39035115300	1.3333333	27.2123894	26.6233766	61.4666667	29.6072508	0.6666667	72.2666667	Cuyahoga
2467	39035115400	5.6746532	27.5951557	25.5924171	40.2269861	10	2.332913	45.0189155	Cuyahoga
2468	39035115700	1.8745494	26.984127	15.3846154	37.7072819	13.6150235	0.8651766	52.5594809	Cuyahoga
2469	39035115800	2.1879022	21.8910586	23.3356692	43.7375746	25.2173913	4.6975547	53.4427284	Cuyahoga
2470	39035115900	1.2765957	17.6929392	20.8446129	30.5625314	22.6175349	3.1789737	57.8723404	Cuyahoga
2471	39035116100	0	17.816092	22.392638	39.7111913	38.9033943	0.4813478	97.5932611	Cuyahoga
2472	39035116200	0	19.3979933	19.612069	23.1884058	12.2905028	0.8454106	96.6183575	Cuyahoga
2473	39133601701	9.5904096	3.7664234	4.2468683	18.9144189	5.6469542	0	5.0616051	Portage
2474	39133600302	6.3475998	5.6693853	4.6712803	4.6593407	2.1315029	0.6795836	2.8050897	Portage
2475	39133601600	10.19678	4.8095421	8.2089552	12.5479172	7.4748744	1.5589062	1.0733453	Portage
2476	39133601400	2.2706123	7.8232308	8	27.0612321	10.9862672	1.935604	12.3953099	Portage
2477	39133600703	0	12.983871	17.1514544	19.1392979	7.2857143	2.6523702	0	Portage
2478	39133600705	1.4335529	8.3610188	10.3840683	4.8430841	4.5502646	0.7748935	0	Portage
2479	39133601501	6.7647059	7.9155673	7.1710008	28.348098	2.8915663	0.6372549	1.372549	Portage
2480	39133600706	0.3777473	8.7227414	12.2436671	11.184439	3.3947624	1.9917582	3.0906593	Portage
2481	39133600200	1.3615734	5.7095079	6.495515	12.9601614	4.1948579	1.6305261	0.706001	Portage
2482	39133600102	3.5447245	5.3365385	8.6640852	5.3565094	4.3079743	2.9908613	2.603157	Portage
2483	39133602100	2.0798201	5.3530986	5.1132028	6.279037	7.6553254	0	0	Portage
2484	39133602000	0.9502091	8.7276551	4.5898438	7.2626763	2.9172645	0	0.4941087	Portage
2485	39133600800	0.9130982	13.3021675	7.4814392	16.878462	3.490627	0.2833753	4.3765743	Portage
2486	39153505400	2.4165083	14.2085584	7.2164949	21.6371078	15.3412649	0.8417051	17.8658702	Summit
2487	39153505500	6.9127517	17.6826197	18.1425486	17.1948753	10.9879963	0.8724832	17.3825503	Summit
2488	39153505600	2.5984252	21.7054264	23.3057851	37.1653543	25.7796258	0.4724409	40.3149606	Summit
2489	39153505700	0.9182335	19.3379791	15.6657963	40.2710975	8.5740072	2.0988194	26.4101443	Summit
2490	39153505800	5.8226821	12.3986791	5.1767677	14.8711706	14.781491	6.4516129	10.2049097	Summit
2491	39153505900	2.7216857	16.3709216	10.0452489	31.1671088	11.1394558	1.2730465	3.8630378	Summit
2492	39153520106	12.6771352	1.2554322	4.9741602	13.2516277	6.0857538	1.7617771	5.0555343	Summit
2493	39153532901	1.2388162	2.7422304	4.4987147	6.8823125	1.980198	0	4.6799725	Summit
2494	39153520103	6.2065541	10.8322325	3.8753159	10.9235353	11.4349776	1.5392254	6.5044687	Summit
2495	39153520301	2.0703934	4.3877144	4.9324721	13.3708865	3.1572556	6.5069506	4.0816327	Summit
2496	39153532902	5.5996423	6.2163073	3.5898587	12.4628061	9.0002932	2.8277635	7.276182	Summit
2497	39153520302	2.5094103	5.2235853	3.7357878	3.7954831	1.9704434	1.7565872	1.8193225	Summit
2498	39153508399	1.6959932	12.6251788	19.447878	35.0138269	14.5372461	0	60.6317575	Summit
2499	39153530108	12.0519024	2.8298887	2.4686362	5.5726872	5.9824652	3.7387288	15.3287882	Summit
2500	39011041201	1.4917421	9.2957747	5.5057618	14.0513942	3.4912718	0.4794886	3.3564198	Auglaize
2501	39011041202	0.951858	9.7105761	3.4943474	12.6144646	5.6787933	0.8603332	0	Auglaize
2502	39129020100	0.4412576	22.0985692	13.4703196	22.2415796	12.4450952	0	4.0816327	Pickaway
2503	39129020310	0.6908463	13.7334415	7.2819315	20.2050663	12.4540441	3.7996546	0.6524659	Pickaway
2504	39129020320	0.2995643	6.3135593	2.8262177	11.9952139	3.8065028	0.4084967	5.8551198	Pickaway
2505	39129020400	4.178855	15.9668835	10.929432	19.5100988	7.7948718	0	0.1253657	Pickaway
2506	39129021500	1.2802276	8.8134136	4.3995859	4.0299367	0.838223	0.6258891	0	Pickaway
2507	39129020200	0.4262877	20.6746464	11.3772455	26.8955651	9.0439277	0	1.5275311	Pickaway
2508	39129021600	0	10.5756359	6.2213491	17.9851852	8.5355649	0.3841608	0	Pickaway
2509	39129021200	2.690119	10.2522704	6.8033776	10.74348	8.1884058	1.0087946	0.5173306	Pickaway
2510	39129021100	0.7170295	7.0499908	3.0906769	8.3092296	5.1195815	2.0742638	0.8834827	Pickaway
2511	39129021700	0	11.8159952	6.1954262	8.6210504	7.286288	0.7036424	0.7657285	Pickaway
2512	39171950100	1.2442304	13.1900925	6.9574622	13.3467742	6.5589819	2.0670279	0.1605459	Williams
2513	39171950400	1.0528578	11.4590058	3.780378	11.5435068	5.266045	5.414697	0.3867641	Williams
2514	39171950500	0.6745363	13.3559322	5.5555556	8.3837772	4.3715847	10.166225	8.0221633	Williams
2515	39171950200	0.2033037	10.8655617	7.1535768	13.9292081	6.7226891	1.3468869	0.025413	Williams
2516	39035116800	0	18.0859081	24.2692648	29.7910182	15.1738672	0	95.9929547	Cuyahoga
2517	39035116900	0.8377761	35.117773	39.0476191	45.0875857	11.3175676	0	91.0891089	Cuyahoga
2518	39035117101	2.8162912	17.9173938	17.2897196	21.9670711	12.2315593	1.9930676	77.4263432	Cuyahoga
2519	39035117102	3.4223706	24.1594022	32.7044025	45.9933222	21.2184874	0	97.3288815	Cuyahoga
2520	39035117201	3.45448	31.7420436	20.2808112	60.3716344	8.6781029	0.7196833	81.252249	Cuyahoga
2521	39035117202	0.7265179	9.9588477	9.8671727	35.858848	22.320442	4.2553192	80.9548521	Cuyahoga
2522	39035117300	1.237911	22.7829849	31.0444874	52.0360219	24.9134948	2.5145068	88.5106383	Cuyahoga
2523	39035117400	2.8402367	22.234763	27.2861357	46.6060606	38.0530974	0	86.4497041	Cuyahoga
2524	39035117500	1.697913	13.6795087	14.1376758	29.678104	20.2982602	0.9550761	78.9529537	Cuyahoga
2525	39035117600	0.899654	10.7856811	17.2768144	24.2906574	7.6976907	0.8304498	60.6574395	Cuyahoga
2526	39035117700	7.7137946	14.0883978	7.9669134	18.4386121	10.9151573	0.7305544	43.8117748	Cuyahoga
2527	39035117800	0.8086253	17.0020819	26.2711864	37.4774775	21.5746421	0.2695418	83.6477987	Cuyahoga
2528	39035117900	3.1905196	14.7577093	11.6557734	31.4949863	24.5677889	0.4102097	93.8468551	Cuyahoga
2529	39035170202	13.3802817	6.9659954	1.8107477	3.5551763	2.0773226	0.4875406	6.1213435	Cuyahoga
2530	39035172202	11.7647059	2.2788606	11.5567911	13.0265568	4.7297297	2.1431829	17.6014592	Cuyahoga
2531	39035171102	1.3542108	12.9496403	15.6969443	13.3970276	19.6149844	1.3542108	79.3271265	Cuyahoga
2532	39035171103	1.6726711	13.2090132	13.6341101	26.5069755	14.0027322	2.624807	79.0787442	Cuyahoga
2533	39035171104	0.9296429	5.1648352	13.2407407	32.9389394	27.1105826	1.8804141	85.2102261	Cuyahoga
2534	39035171204	2.1905247	7.4380165	7.3170732	28.4258788	15.1750973	0.3565971	71.3703515	Cuyahoga
2535	39035171205	1.7306881	13.8816134	7.3692552	12.9240017	7.8415521	5.5719713	59.3077248	Cuyahoga
2536	39035171206	4.6761047	10.2847182	12.7973749	10.1673102	6.4430715	0.8151008	47.6190476	Cuyahoga
2537	39035172101	10.5577689	6.9361005	4.134548	6.9322709	9.9303136	0.7171315	5.5378486	Cuyahoga
2538	39035172102	10.2244389	2.2187622	9.7003555	7.9523414	8.8796186	3.1587697	11.0834026	Cuyahoga
2539	39035172103	26.7673589	6.8611111	8.8085106	12.0318554	7.2775264	0.5034613	23.3899727	Cuyahoga
2540	39035172201	15.640599	14.7779751	6.189451	4.4456794	2.8644176	0.5268996	5.3521908	Cuyahoga
2541	39035173104	8.1604104	6.7062818	4.1666667	4.0977536	5.7169635	7.787363	2.6812777	Cuyahoga
2542	39035173105	11.5082482	11.5221987	4.6728972	5.1948052	5.092091	3.5742341	0.9426552	Cuyahoga
2543	39035116300	0.2389486	12.0656371	29.4270833	33.4528077	30.0613497	0	99.7013142	Cuyahoga
2544	39035116400	1.0966415	28.6423841	39.6078431	54.2472376	23.2096635	0.7882111	94.4825223	Cuyahoga
2545	39035101501	8.7943262	30.3605313	15.0289017	47.8816655	21.3799806	28.9361702	25.9219858	Cuyahoga
2546	39035980500	0	0	0	0	0	0	0	Cuyahoga
2547	39035981100	0	0	0	0	0	0	0	Cuyahoga
2548	39035138106	9.180622	13.2962805	7.2022161	12.2822823	8.0385852	2.1531101	10.4366029	Cuyahoga
2549	39035111202	6.7268253	25.2347418	20.3225807	38.3100902	16.4485981	7.0549631	68.7448729	Cuyahoga
2550	39035108201	20.8653175	27.2013949	11.8238994	28.5415213	1.7857143	8.7229588	21.5631542	Cuyahoga
2551	39035107802	31.5292492	26.0448916	18.8877756	63.8839399	3.4346103	3.4776601	32.7959466	Cuyahoga
2552	39035107101	3.6102653	17.9530676	2.9328288	19.2697769	0	5.6111353	39.9956503	Cuyahoga
2553	39079957700	3.4033613	16.5638767	17.4916107	18.8663102	6.4652888	0	0.3361345	Jackson
2554	39079957200	0.340329	20.1839978	11.9504397	22.220092	13.4247918	0	0	Jackson
2555	39079957300	0	18.409294	10.814708	22.7683957	9.8699311	0.1782002	0	Jackson
2556	39079957400	0.3650968	17.4107143	8.8922764	29.5275591	11.7483296	0	1.0040161	Jackson
2557	39079957600	0.2553813	26.9251195	11.9047619	20.9867173	13.4957826	1.2769062	2.079533	Jackson
2558	39079957500	2.28359	7.4539949	6.6954644	21.8337496	4.2385058	4.8681183	2.0534608	Jackson
2559	39079957800	1.3620468	11.2489184	11.1834546	23.2485251	6.7287785	0	0	Jackson
2560	39153506100	3.0382106	6.5871122	5.0763002	16.3801247	6.4732932	1.2115564	29.6924511	Summit
2561	39153506200	1.2562814	12.7224536	12.1798223	13.2080763	10.6183635	2.8196538	77.6940257	Summit
2562	39153506400	1.6880486	10.3232534	3.8984052	33.1745492	8.4602369	0	30.9250506	Summit
2563	39153506500	2.2621185	11.4885732	14.8698885	38.6714542	32.751938	2.1903052	77.0197487	Summit
2564	39153506600	2.9869067	13.4805346	9.2333059	36.0979802	9.516129	0.9001637	39.9754501	Summit
2565	39153506700	0.2042206	21.0849539	20.5660377	36.6235534	32.0241692	0	93.4649421	Summit
2566	39153530101	6.3222543	4.2617542	2.8392209	3.7391619	6.0301508	1.3547688	12.8973988	Summit
2567	39153534100	7.1616048	1.0714286	4.9467276	1.2396694	1.9428571	1.1248594	0	Summit
2568	39153532999	4.8361935	5.3768974	6.6333333	17.3513607	7.1165644	0.2946785	5.0268677	Summit
2569	39153530105	3.6585366	6.9052103	14.375	29.1628753	15.9045726	0.8275261	32.7961673	Summit
2570	39153508900	14.912892	11.3764045	11.2550246	61.7933723	7.6452599	1.9512195	15.0987224	Summit
2571	39129021300	0.7295326	31.3306071	0	0	0	4.1880573	34.1259119	Pickaway
2572	39129021402	1.3018839	10.4038005	3.9009112	5.9364933	6.2801932	0.7811303	0.0612651	Pickaway
2573	39129021401	0	11.8394101	6.4060804	9.5533866	5.3125	0.794819	0	Pickaway
2574	39171950300	2.2737712	17.6675978	7.6325411	17.9947978	9.0653153	2.434543	0.1148369	Williams
2575	39171950600	4.2396712	8.2171013	8.1860465	25.9788016	8.9427108	4.8237076	0.0865239	Williams
2576	39171950700	0.3213958	6.8002628	4.0310831	10.4053093	6.1776062	3.8337925	0.2754821	Williams
2577	39171950800	0.6467509	9.4240838	3.5055351	11.487527	6.9299553	0.8931321	0.2463813	Williams
2578	39171950900	0.6740816	11.5438109	3.8076152	13.552218	5.7335582	5.1230199	0.438153	Williams
2579	39001770100	1.2778861	22.9568411	8.8039867	22.2812846	9.6236559	0.996318	1.3645224	Adams
2580	39001770200	0.6890961	13.8090825	11.4203455	21.9834711	9.8657326	0.4256182	0	Adams
2581	39001770300	0	25.2505447	8.7261785	17.5624207	8.6333879	0.2954418	0	Adams
2582	39001770500	0.2041412	25.1765683	9.9024756	29.2796734	8.5876508	0	0.1166521	Adams
2583	39001770600	0	21.9339623	10.1220388	29.0978055	12.4839125	1.5984828	0	Adams
2584	39001770400	1.8467221	20.8755309	11.1373011	33.6428048	8.7139108	0	0.7617729	Adams
2585	39035118200	0.569152	21.9321149	23.1457801	38.1413911	24.6290801	0.5122368	96.3005122	Cuyahoga
2586	39035118400	3.1900139	21.7850288	26.056338	34.0499307	12.8358209	0.4854369	94.7988904	Cuyahoga
