OBJECTID	FIPS	AvComTm	PerNVHHs	PerColAtt	PerInd	FreRedLun	ValAdd	CoEdSites	UnempRT	MedRnt	MedHmVal	PerLIHTC	mRFEI	PerFamPov	PerPT	IntAcc	JobRatio	Shape_Length	Shape_Area	OI_v1_new
107	39061021603	-0.756263555	0.614051971	-0.206723325	-0.667801178	-1.140109848	-0.824878438	-0.758970022	0.294040416	2.220084818	-0.140604925	-0.073930404	-0.813632627	0.788556883	-0.446066939	0.544394415	-0.198797222	11461.60298	6961734.773	-0.097915624
108	39061021702	-0.967371239	0.078258656	-0.021053315	-0.751646127	-1.417771375	-0.626852398	-0.361687681	0.444291191	-0.464947506	-0.404195423	-0.073930404	0.416350518	-0.011869043	0.227614967	-0.378409028	-0.151885634	8201.356892	3607149.27	-0.27906899
109	39109315100	0.816039768	-0.009817223	-0.274006295	0.699139082	-0.473866102	-0.428826361	-0.626542575	0.247402044	-0.46018681	-0.435293178	0.008358259	1.188361217	0.628824094	-0.493829803	-0.378409028	-0.098178799	32690.82477	19241969.69	-0.005676982
110	39149971700	0.956686094	0.483969582	-0.222369261	0.815540846	-0.782213288	0.264264772	-0.427901404	0.597653431	-0.364972898	0.062270907	-0.073930404	0.823852534	0.43627742	-0.493829803	0.544394415	-0.03850319	90266.44067	244984658.7	0.16132436
111	39149971800	1.491143476	-0.142677841	-0.972455392	0.77094247	-0.351123465	0.264264772	-0.692756299	0.239211941	-0.193587856	-0.69740283	0.257796878	0.817310069	-0.533895981	-0.415394645	0.544394415	-0.115866018	14789.64939	10467939.98	0.016868981
112	39149971900	1.782736359	0.599766318	-0.652738948	0.677285877	-0.411312589	-0.329813343	-0.692756299	0.40038494	-0.036484901	-0.226493964	-0.073930404	1.306125561	0.542075537	-0.180127866	0.544394415	-0.025299759	23483.99298	24980410.52	0.201488183
113	39149972100	1.318324504	0.721834673	0.371782604	0.648742916	0.845463049	-1.319943533	-0.692756299	0.535747874	-0.160262987	0.10077289	-0.073930404	-1.232350295	0.128015917	-0.493829803	1.467197857	-0.087365055	18882.70399	14611718.73	0.129840244
114	39149972200	0.317618816	0.352028826	-0.52131117	-1.245796146	0.991592579	-1.319943533	-0.692756299	0.004627589	-0.245955508	-0.183549444	-0.073930404	-1.232350295	0.065673505	-0.493829803	-0.378409028	-0.184861515	81395.74915	351514905.7	-0.302571989
115	39149972300	0.354950699	0.770950491	-0.588839747	0.498892368	1.233891069	-2.013034664	-0.692756299	0.809969803	-0.522075853	0.037096534	-0.073930404	-1.232350295	0.826173911	-0.420550741	0.544394415	-0.167346411	84091.80682	342789531.8	-0.03966032
116	39007000400	0.685916584	-0.320360152	-0.669544431	-0.017556839	-0.831068765	0.610810337	-1.023824916	0.488721123	-0.364972898	-0.567088427	-0.073930404	-0.544456987	-0.174007635	-0.493829803	0.082992693	-0.187339915	16072.83456	8341600.776	-0.212471277
117	39007000103	0.29586028	-0.100799269	-0.431482044	0.443590381	-0.438091866	-1.121917493	-1.023824916	-0.115165825	-0.288801768	-0.854372452	-0.073930404	0.272416319	-0.383470709	-0.493829803	-0.378409028	-0.08829761	14684.69165	6488174.276	-0.298782888
118	39007000704	0.776608463	-0.13395037	-0.575540076	-0.208437893	-1.051239655	0.46229081	-1.023824916	0.209469051	-0.336408724	-0.187991981	-0.073930404	-0.507383024	-0.08606363	-0.377471688	0.544394415	-0.137383693	49446.99799	44451742.18	-0.169178957
119	39007000300	0.98643935	0.690487269	-0.283624923	0.518515655	-0.930578709	-0.131787305	-1.023824916	0.854991996	-0.031724205	-0.291651165	-0.073930404	-0.120131494	0.948745975	-0.380749381	-0.378409028	0.114445729	55436.31029	68154667.8	0.029200903
120	39007000703	0.665717371	-0.197997412	-0.841911316	-0.154027873	-1.430518516	0.36327779	-1.023824916	-0.160516	0.058729011	-0.955069945	0.159554452	-0.194902506	-1.63533842	-0.493829803	-0.378409028	-0.166000397	13284.76341	8275938.978	-0.399066719
121	39007000603	0.28061053	0.17434321	0.167094596	-0.022908644	-0.928882516	-1.517969569	-1.023824916	0.485871457	-0.631571852	0.197027847	-0.073930404	-0.963174651	-0.127658322	-0.340432105	1.005796136	-0.163936095	40509.88661	64530610.44	-0.217721581
122	39007001300	-1.720667298	0.2993882	-0.63501716	0.901169733	-0.154724965	0.36327779	-1.023824916	0.528470228	-0.707742982	-0.362731749	-0.073930404	0.272416319	0.290587441	-0.415960223	-0.83981075	-0.174549095	109658.6104	701025077.9	-0.215853114
123	39007000601	0.320493293	-0.414720689	-0.851164527	0.06985598	-0.831068765	-0.478332871	-1.023824916	0.051209649	-0.593486287	-0.812908778	-0.073930404	-0.61081626	-0.615975361	-0.362342246	-0.83981075	0.037977326	12712.62069	5502857.103	-0.43930285
124	39061021504	-0.479617616	0.296840195	0.249144559	-1.403228417	-0.050126445	-0.725865418	-0.692756299	0.581991365	0.27772101	-0.182068599	-0.073930404	-0.28369308	0.827574524	-0.411304266	0.544394415	-0.066373177	21438.98214	9837808.024	-0.099456103
125	39061024500	-0.162215102	0.752555226	3.649717104	1.439918128	1.735861167	1.848473073	-0.758970022	0.409689117	6.20954774	5.082337121	-0.073930404	-1.232350295	0.948745975	-0.225621807	1.467197857	0.032763342	11108.77384	5261434.69	1.320232389
126	39061026200	0.4953327	0.261004774	-1.011220121	0.869950866	-0.397537452	-1.121917493	-0.692756299	0.115746384	0.077771794	-1.152022395	-0.073930404	1.515484393	-0.998422316	0.120447332	1.005796136	-0.139903971	52304.35608	44222828.49	-0.070386005
127	39061022601	0.173678381	0.72718703	2.577632125	1.688777073	1.525122133	2.640577226	-0.361687681	0.65761888	-0.293562464	2.402006782	-0.073930404	0.651879205	0.879322293	-0.426140445	1.467197857	-0.122474734	15805.96504	10328073.79	0.882075204
128	39061020741	-0.003197065	0.450848839	-0.418782741	0.41861529	-0.307279466	-0.725865418	-1.023824916	1.043411239	0.896611439	-0.589301109	-0.073930404	-0.460339596	0.495674641	-0.493829803	0.544394415	-0.093542243	6174.870133	2187568.075	-0.021271056
129	39061021572	-0.68937369	0.305222273	0.424377006	-0.197734282	-0.759751592	-0.923891456	-1.023824916	0.63627584	0.625251789	0.232568138	-0.073930404	0.646271381	0.335991558	0.456382798	-0.378409028	-0.020637912	17395.31009	12458756.67	-0.025325781
130	39061023522	0.454831331	0.481027524	1.126068443	1.481840601	1.192976856	1.947486093	-0.692756299	0.588497013	1.425048652	0.567239219	-0.073930404	1.790267862	0.607841867	-0.116109615	0.544394415	0.452058311	18764.34246	9880619.609	0.736048867
131	39061001300	1.066028952	0.690042895	2.019878338	-1.404566369	-1.181538058	-0.6268524	-0.361687681	1.106895287	1.258424305	1.723779548	-0.073930404	-0.44725467	0.948745975	-0.025563146	1.467197857	0.116919316	2509.990111	356947.7362	0.392282484
132	39061001400	-2.153616127	-0.228809925	2.113842101	-1.230632698	-2.02752678	0.264264772	-0.626542575	-0.409141042	0.268199618	0.590932747	0.190690893	-0.449747039	-0.343060878	3.101114939	-1.301212471	-0.087676366	4198.137785	498234.2495	-0.145557552
133	39061001500	-0.262874036	-4.971036916	-1.000507426	-2.516849895	-1.430364317	1.452420998	-0.626542575	-1.594347677	-1.793181581	-0.450101633	-0.073930404	-0.071059642	-3.262322187	2.725603384	-2.224015914	-0.121902791	4807.581638	960706.5791	-1.013813288
134	39061001600	-1.8703654	-4.20665499	-0.310893497	-3.411493341	-1.374955371	-0.131787305	-0.626542575	-0.199439155	-0.92673498	-0.710730439	0.348872833	0.051675013	-4.61423978	3.063883762	-2.224015914	0.052834519	4205.978049	685325.8425	-1.068161664
135	39061001700	-0.331516147	-5.741523884	0.150276334	-2.466007745	-1.307827279	-0.824878438	-0.626542575	0.590004641	-1.321872715	None	1.177400817	0.190417559	-5.527199216	3.774282313	-2.224015914	-0.104349189	2960.518586	377654.493	None
136	39061001800	1.177439288	0.067304843	1.57778635	-1.32428929	-2.031304662	-1.220930513	-0.626542575	0.418614255	-0.112656031	0.509486245	-0.073930404	0.176795699	0.609236203	-0.099693134	-0.83981075	-0.040048891	3947.431626	897234.0791	-0.11453396
137	39061001900	-0.327997101	-0.665152513	1.446207975	-2.654212896	-0.52017729	0.759329865	-0.361687681	0.763711992	0.59192692	0.545026537	-0.073930404	-0.086484537	0.643909542	0.923898089	-0.378409028	0.299117324	7315.182984	2022065.989	0.0565673
138	39061002000	1.293804593	0.010716946	2.527154358	-2.654212896	-1.523654889	0.759329865	-0.361687681	0.51532445	-0.007920727	1.236581381	-0.073930404	0.076142412	0.281165112	1.664044284	-0.378409028	0.79177687	3822.57016	902321.3925	0.25976404
139	39061002100	0.091180979	-2.029059065	-0.273796794	-2.654212896	-2.031304662	0.46229081	-0.361687681	-1.031831431	-1.255222977	-1.153503241	0.022190467	0.021310337	-0.504749482	2.159593018	-1.301212471	0.23784194	5724.604131	1276033.272	-0.600135822
140	39061002200	0.140721605	-1.774371824	0.727117973	-1.849658172	-2.031304662	-1.914021646	-0.361687681	0.237787787	-0.53635794	-0.707768748	-0.073930404	-0.820429993	-1.22081847	1.184124618	-1.301212471	-0.074858243	4239.692081	1032554.017	-0.648541767
141	39061002300	0.560987706	-3.79310046	-0.308863354	-1.719430911	-1.977026511	-2.013034664	-0.626542575	-1.739723393	-0.841042459	-0.297574547	-0.061665511	0.028818807	-1.413324442	1.751487379	-1.301212471	0.106097391	4574.573572	1090359.508	-0.852821876
142	39061002500	0.230275395	-0.68538078	0.850291674	-2.035187421	-1.446606643	-0.824878438	-0.626542575	0.163401718	-0.5792042	0.10077289	-0.073930404	-0.077825286	0.924462395	1.456109508	-0.378409028	-0.128898032	4082.405827	765510.9968	-0.195721827
143	39061008202	-0.217270514	-1.380604936	0.171717558	-1.767597159	-1.457606192	1.650447036	-1.023824916	-0.427092226	-0.483990288	-0.24426411	-0.073930404	-1.232350295	-0.668853808	1.86020958	-0.378409028	-0.119780805	7305.762875	2308503.605	-0.362075032
144	39061008300	-0.192060508	-1.463477403	-0.126703654	-0.541141787	-0.657877259	-0.52783938	-0.361687681	-0.199097982	-0.403058463	0.173334319	-0.073930404	1.122936581	-0.294822702	1.20334233	-0.378409028	-0.11713129	11162.99698	4260996.207	-0.177351519
145	39061008400	-0.042027761	-0.711097109	0.971468817	-1.933503121	-1.39916466	-0.725865418	-1.023824916	0.291013471	-0.355451507	0.118543036	0.466815966	-1.232350295	-1.644718957	-0.337172048	-0.378409028	-0.094170511	10250.61354	4867799.02	-0.501869628
146	39061008501	-0.540799881	-1.220017997	-0.217059904	-1.825575049	-2.060628228	0.660316847	-0.361687681	0.247135417	-0.545879331	1.116632896	0.40554826	-1.232350295	-0.944561215	1.476853543	-1.301212471	-0.224555802	15992.91903	10332723.01	-0.410490056
147	39061008502	-3.798790542	-4.338408344	-1.290243531	-1.156599392	-2.060628228	0.660316847	-0.692756299	-3.032401173	-0.455426114	-0.781811023	-0.073930404	-0.243503662	-4.172094958	2.860284543	-2.224015914	-0.21992335	6266.415528	1762993.916	-1.313745722
148	39061021508	-0.106703407	0.870457246	0.177911404	0.15370093	0.226044489	-1.319943531	-1.023824916	0.057522644	0.59192692	0.106696272	-0.073930404	0.220076611	0.496085961	0.137487559	0.544394415	-0.180273334	13316.30249	6004377.621	0.054851804
149	39061020811	0.13657903	0.406447496	0.592919865	-0.254820206	0.14514126	-0.428826361	-0.361687681	0.471478535	-0.622050461	0.134832336	-0.073930404	0.010717779	0.481455172	-0.333784283	0.082992693	-0.121794602	13957.65453	7962551.513	0.016604386
150	39061020761	0.163811801	0.478271876	0.351114636	-0.364532213	-0.261379477	-0.428826361	-0.626542575	0.669717212	-0.131698813	0.063751753	-0.073930404	-0.035079467	0.523488457	-0.408417995	0.082992693	-0.139245956	10630.86006	5748394.592	-0.008531552
151	39061020707	-0.013836192	0.759593387	1.133132955	0.598792733	0.710384469	0.264264772	-0.957611193	0.757234112	-0.750589242	1.149211497	-0.073930404	-1.232350295	0.892339234	-0.437396306	1.467197857	-0.172983823	15266.79868	12510437.03	0.255840848
152	39061025900	-0.790207979	0.870457246	-0.101860695	1.408699263	1.973944876	1.056368923	-0.957611193	0.20100034	0.610969702	0.26810843	-0.073930404	-1.232350295	0.561521317	-0.08816867	1.467197857	-0.190543715	17898.63974	7814429.157	0.311474688
153	39061026001	-0.515795478	0.829453982	0.153172659	0.687989488	1.383053185	-0.032774285	-1.023824916	0.443476674	0.330088661	1.172905025	-0.073930404	1.122936581	0.890027482	-0.068613702	1.467197857	-0.092763625	29240.12723	43826522.79	0.417037449
154	39061023701	0.553807892	-0.176590309	-0.111989732	-1.021020325	0.587127834	-0.824878438	-0.692756299	0.411428749	-0.017442118	-0.00436714	-0.073930404	1.636987288	0.573788764	-0.149963513	0.544394415	-0.056681694	8687.554904	1975684.237	0.073619686
155	39149972000	1.316882431	-0.286715069	-0.835720735	-1.028156065	1.022869336	-1.418956551	-0.692756299	0.487078553	-0.574443505	-0.590781954	0.010161976	-1.232350295	-0.085260473	-0.493829803	0.082992693	-0.038270809	9984.262193	3463021.384	-0.272328536
156	39149971600	0.280086298	0.634009496	-0.431913735	1.576389162	1.746346719	-0.032774285	-0.758970022	0.714970343	-0.103134639	0.197027847	-0.073930404	-1.232350295	0.459440219	-0.493829803	-0.378409028	-0.176281153	75730.04599	250395071.4	0.120417295
157	39149971400	0.341385656	0.493539752	-0.349759909	0.652310785	1.228751092	2.541564206	-0.758970022	0.494086756	-0.674418113	0.140755718	-0.073930404	0.534114862	0.487961915	-0.173314522	-1.301212471	-0.153957248	85578.80546	340608453.4	0.214306753
158	39149971500	1.020905636	0.62556036	-0.174679393	1.300771186	1.616048317	1.452420998	-0.494115128	0.759267621	-0.293562464	0.085964435	-0.073930404	0.206991686	0.683425376	-0.493829803	0.544394415	-0.146766248	68186.67681	248604708.9	0.413679162
159	39007000701	0.681185105	-1.218195051	-0.885033527	-0.284255134	-0.831068765	-0.52783938	-1.023824916	-2.336503895	-0.626811156	-1.221622133	0.135648899	-0.137578062	-1.70368649	-0.493829803	-0.83981075	-0.10152471	17541.61003	9241948.663	-0.713421861
160	39007000602	-0.223124143	0.038978305	0.078790911	0.06985598	-1.211067222	0.31377128	-1.023824916	0.643008965	-0.464947506	-0.269438483	0.133901868	-0.237895838	0.18472351	-0.493829803	0.544394415	-0.200762485	20718.8086	5775446.237	-0.132341573
161	39007000500	0.401156011	0.101768816	-0.706741381	0.353501659	-0.930578709	-0.131787305	-1.023824916	0.255905729	-0.717264373	-0.661862538	-0.073930404	-0.601469881	0.679039911	-0.396465274	-0.378409028	-0.169298804	13631.9015	8358856.002	-0.25001628
162	39007000702	-0.676631035	0.308535481	-0.347284629	-0.048775703	-0.376771947	0.561303828	-1.023824916	0.178329151	-0.241194812	0.220721375	-0.073930404	0.010717779	0.647204133	-0.493829803	0.544394415	-0.162631865	46153.72215	88433119.46	-0.06085431
163	39007001400	-1.77427838	-0.222177334	-0.805433608	0.747751313	-0.052902032	-1.616982588	-1.023824916	-0.083602699	-0.788674807	-0.062120114	-0.073930404	-0.634182201	0.316878598	-0.417554233	-1.301212471	-0.182509655	96266.62166	502593042.4	-0.498422221
164	39007000800	-0.465453803	0.364025021	-0.718865039	0.497108433	-0.538989604	-0.131787305	-1.023824916	-0.202609042	-0.879128024	-0.242783264	-0.037285256	-0.19365632	-0.29552544	-0.190990328	1.005796136	-0.164739796	42261.42206	62087736.58	-0.201169284
165	39007000101	-0.159110167	0.203088192	-0.720528942	0.360637399	-0.453717394	0.066238733	-1.023824916	0.290402912	-1.069555848	0.085964435	0.162368063	0.337840955	-0.334463466	-0.493829803	0.544394415	-0.15800734	52875.28664	52235251.43	-0.147631423
166	39061021505	-0.464847347	-0.213914712	0.070426847	-1.636923913	0.026716203	-1.121917493	-0.758970022	-0.114825586	-0.826760372	-0.014733058	-0.073930404	0.909839198	-0.366321344	-0.058829466	-0.378409028	-0.18933351	8524.261647	4165323.373	-0.325795875
167	39061022602	0.696160012	0.819037252	1.543609681	1.715536096	1.93590905	1.452420998	-0.361687681	1.091797805	0.910893526	1.448342286	-0.073930404	0.132220674	0.948745975	0.021972594	1.467197857	0.189278985	8528.77473	2917337.457	0.871094044
168	39061022400	0.555012683	0.533994598	1.772234918	0.551518454	-0.162023732	1.35340798	-0.758970022	0.484440582	1.29650987	2.418296083	-0.073930404	0.807652148	0.771134665	-0.254143438	1.467197857	0.196343979	13787.68004	7641659.482	0.684917264
169	39061022500	0.043339454	0.553384968	0.631658323	0.834272164	0.827524531	2.442551188	-0.692756299	0.178787155	0.630012485	-0.182068599	-0.073930404	1.646333663	0.726124029	-0.417455698	0.544394415	0.183241985	18852.05427	14635838.73	0.492213335
170	39061023400	0.338436145	-0.050435053	-0.151733638	-1.454516551	-1.813498161	0.660316847	-0.361687681	0.028966584	0.044446925	-0.478237697	-0.073930404	-0.367810471	-0.050616752	0.434351165	-0.378409028	-0.17249878	7905.476262	2484113.491	-0.240428534
171	39061021002	-0.613501249	0.518633091	-0.163279708	0.937740398	0.606711144	-0.824878438	-0.692756299	0.561328415	1.029910916	0.017845542	-0.073930404	1.188361217	0.849644012	-0.403419884	1.005796136	-0.201028998	7574.473829	3275056.634	0.233948493
172	39061021003	-0.399593222	0.25757137	-0.073818526	0.937740398	0.584249447	0.36327779	-0.692756299	0.755716682	-0.141220204	0.063751753	-0.073930404	2.431429288	0.350263307	-0.050474494	0.544394415	-0.109614753	6715.267925	2249782.602	0.296686659
173	39061021101	-0.11499483	0.618250796	0.202035329	1.032288959	0.606711144	-0.131787305	-1.023824916	0.793189695	1.334595435	1.294334355	-0.073930404	1.169668463	0.741960023	-0.443772034	1.467197857	-0.1732117	16663.12245	16481371.59	0.456169429
174	39061023210	0.329804178	0.658297514	0.077182171	0.820892652	0.778026558	-1.319943531	-0.692756299	0.952694523	-0.02696351	0.115581345	-0.073930404	1.25378585	0.190490731	0.030606299	0.544394415	-0.191744693	16309.28714	5254930.868	0.215401112
175	39061023300	0.28680751	0.82690228	3.123298349	-0.575928521	-0.655153071	-2.310073721	-0.361687681	0.96529018	None	3.126140227	-0.073930404	0.013234109	0.881858429	-0.298651535	1.467197857	-0.041751206	19201.87913	14729731.27	None
176	39061023600	0.410032357	0.340980355	0.088411148	0.8030533	0.587127834	-0.824878438	-0.692756299	0.555560505	0.196789184	0.026730615	-0.073930404	1.95850264	0.723771649	-0.363985437	1.005796136	-0.21576861	11448.57278	4824079.391	0.282839783
177	39061004500	-0.652724087	0.870457246	2.259315849	0.891358084	-0.320746204	1.056368923	-0.361687681	0.60301408	1.872554039	3.939124402	-0.073930404	-1.232350295	0.948745975	-0.493829803	0.544394415	0.003618407	17380.17053	11151028.34	0.615855184
178	39061004601	-0.197251504	-0.006870154	1.231045242	1.196410984	1.11567161	0.957355903	-0.361687681	0.147380536	-0.555400722	0.242934057	-0.073930404	0.808898331	0.456973399	-0.265597367	-0.378409028	-0.176728844	18077.91885	12334929.79	0.258799647
179	39061002600	1.229566882	-0.955792605	1.67091283	-1.651641378	-1.596539755	-1.616982588	-0.626542575	0.430449782	0.101575272	0.46209919	-0.073930404	-0.294071624	-1.758131743	0.236307232	-0.83981075	0.319131749	5411.771974	941814.6188	-0.31021253
180	39061002700	0.655970193	-0.898127393	1.180335862	-0.818097709	-1.615968866	-0.032774285	-0.626542575	-0.368209361	-0.560161418	-0.072486033	-0.073930404	-0.595947024	-1.65621991	-0.267432761	0.082992693	-0.17482213	4467.032657	927005.0239	-0.36508882
